TRI,hour,maxT,minT,windSpeed,cloudy,dark,light,medium,sun
628,9,31,23,3.0,1,0,0,0,0
625,10,31,23,3.0,1,0,0,0,0
503,11,31,23,3.0,1,0,0,0,0
892,12,31,23,3.0,1,0,0,0,0
673,13,31,23,3.0,1,0,0,0,0
274,14,31,23,3.0,1,0,0,0,0
192,15,31,23,3.0,1,0,0,0,0
178,16,31,23,3.0,1,0,0,0,0
62,17,31,23,3.0,1,0,0,0,0
63,18,31,23,3.0,1,0,0,0,0
7,19,31,23,3.0,1,0,0,0,0
0,20,31,23,3.0,1,0,0,0,0
0,21,31,23,3.0,1,0,0,0,0
0,22,31,23,3.0,1,0,0,0,0
0,23,31,23,3.0,1,0,0,0,0
0,0,31,23,3.0,1,0,0,0,0
0,1,31,23,3.0,1,0,0,0,0
0,2,31,23,3.0,1,0,0,0,0
0,3,31,23,3.0,1,0,0,0,0
0,4,31,23,3.0,1,0,0,0,0
3,5,31,23,3.0,1,0,0,0,0
53,6,31,23,3.0,1,0,0,0,0
199,7,31,23,3.0,1,0,0,0,0
216,8,31,23,3.0,1,0,0,0,0
468,9,31,23,3.0,1,0,0,0,0
462,10,31,23,3.0,1,0,0,0,0
526,11,31,23,3.0,1,0,0,0,0
605,12,31,23,3.0,1,0,0,0,0
773,13,31,23,3.0,1,0,0,0,0
787,14,31,23,3.0,1,0,0,0,0
358,15,31,23,3.0,1,0,0,0,0
593,16,31,23,3.0,1,0,0,0,0
171,17,31,23,3.0,1,0,0,0,0
42,18,31,23,3.0,1,0,0,0,0
21,19,31,23,3.0,1,0,0,0,0
0,20,31,23,3.0,1,0,0,0,0
0,21,31,23,3.0,1,0,0,0,0
0,22,31,23,3.0,1,0,0,0,0
0,23,31,23,3.0,1,0,0,0,0
0,0,31,23,3.0,1,0,0,0,0
0,1,31,23,3.0,1,0,0,0,0
0,2,31,23,3.0,1,0,0,0,0
0,3,31,23,3.0,1,0,0,0,0
0,4,31,23,3.0,1,0,0,0,0
5,5,31,23,3.0,1,0,0,0,0
99,6,31,23,3.0,1,0,0,0,0
245,7,31,23,3.0,1,0,0,0,0
371,8,31,23,3.0,1,0,0,0,0
593,9,31,23,3.0,1,0,0,0,0
756,10,31,23,3.0,1,0,0,0,0
668,11,31,23,3.0,1,0,0,0,0
649,12,31,23,3.0,1,0,0,0,0
406,13,31,23,3.0,1,0,0,0,0
565,14,31,23,3.0,1,0,0,0,0
419,15,31,23,3.0,1,0,0,0,0
434,16,31,23,3.0,1,0,0,0,0
302,17,31,23,3.0,1,0,0,0,0
83,18,31,23,3.0,1,0,0,0,0
8,19,31,23,3.0,1,0,0,0,0
0,20,31,23,3.0,1,0,0,0,0
0,21,31,23,3.0,1,0,0,0,0
0,22,31,23,3.0,1,0,0,0,0
0,23,31,23,3.0,1,0,0,0,0
0,0,24,0,,0,0,1,0,0
0,1,24,0,,0,0,1,0,0
0,2,24,0,,0,0,1,0,0
0,3,24,0,,0,0,1,0,0
0,4,24,0,,0,0,1,0,0
7,5,24,0,,0,0,1,0,0
94,6,24,0,,0,0,1,0,0
245,7,24,0,,0,0,1,0,0
434,8,24,0,,0,0,1,0,0
586,9,24,0,,0,0,1,0,0
716,10,24,0,,0,0,1,0,0
814,11,24,0,,0,0,1,0,0
835,12,24,0,,0,0,1,0,0
555,13,24,0,,0,0,1,0,0
342,14,24,0,,0,0,1,0,0
251,15,24,0,,0,0,1,0,0
111,16,24,0,,0,0,1,0,0
31,17,24,0,,0,0,1,0,0
9,18,24,0,,0,0,1,0,0
0,19,24,0,,0,0,1,0,0
0,20,24,0,,0,0,1,0,0
0,21,24,0,,0,0,1,0,0
0,22,24,0,,0,0,1,0,0
0,23,24,0,,0,0,1,0,0
0,0,26,0,3.0,1,0,0,0,0
0,1,26,0,3.0,1,0,0,0,0
0,2,26,0,3.0,1,0,0,0,0
0,3,26,0,3.0,1,0,0,0,0
0,4,26,0,3.0,1,0,0,0,0
6,5,26,0,3.0,1,0,0,0,0
77,6,26,0,3.0,1,0,0,0,0
195,7,26,0,3.0,1,0,0,0,0
233,8,26,0,3.0,1,0,0,0,0
448,9,26,0,3.0,1,0,0,0,0
752,10,26,0,3.0,1,0,0,0,0
867,11,26,0,3.0,1,0,0,0,0
778,12,26,0,3.0,1,0,0,0,0
874,13,26,0,3.0,1,0,0,0,0
820,14,26,0,3.0,1,0,0,0,0
652,15,26,0,3.0,1,0,0,0,0
484,16,26,0,3.0,1,0,0,0,0
345,17,26,0,3.0,1,0,0,0,0
149,18,26,0,3.0,1,0,0,0,0
10,19,26,0,3.0,1,0,0,0,0
0,20,26,0,3.0,1,0,0,0,0
0,21,26,0,3.0,1,0,0,0,0
0,22,26,0,3.0,1,0,0,0,0
0,23,26,0,3.0,1,0,0,0,0
0,0,26,0,3.0,0,0,1,0,0
0,1,26,0,3.0,0,0,1,0,0
0,2,26,0,3.0,0,0,1,0,0
0,3,26,0,3.0,0,0,1,0,0
0,4,26,0,3.0,0,0,1,0,0
9,5,26,0,3.0,0,0,1,0,0
81,6,26,0,3.0,0,0,1,0,0
144,7,26,0,3.0,0,0,1,0,0
367,8,26,0,3.0,0,0,1,0,0
392,9,26,0,3.0,0,0,1,0,0
345,10,26,0,3.0,0,0,1,0,0
632,11,26,0,3.0,0,0,1,0,0
489,12,26,0,3.0,0,0,1,0,0
237,13,26,0,3.0,0,0,1,0,0
370,14,26,0,3.0,0,0,1,0,0
182,15,26,0,3.0,0,0,1,0,0
213,16,26,0,3.0,0,0,1,0,0
208,17,26,0,3.0,0,0,1,0,0
44,18,26,0,3.0,0,0,1,0,0
2,19,26,0,3.0,0,0,1,0,0
0,20,26,0,3.0,0,0,1,0,0
0,21,26,0,3.0,0,0,1,0,0
0,22,26,0,3.0,0,0,1,0,0
0,23,26,0,3.0,0,0,1,0,0
0,0,24,0,3.0,0,0,1,0,0
0,1,24,0,3.0,0,0,1,0,0
0,2,24,0,3.0,0,0,1,0,0
0,3,24,0,3.0,0,0,1,0,0
0,4,24,0,3.0,0,0,1,0,0
0,5,24,0,3.0,0,0,1,0,0
1,6,24,0,3.0,0,0,1,0,0
3,7,24,0,3.0,0,0,1,0,0
9,8,24,0,3.0,0,0,1,0,0
50,9,24,0,3.0,0,0,1,0,0
57,10,24,0,3.0,0,0,1,0,0
41,11,24,0,3.0,0,0,1,0,0
302,12,24,0,3.0,0,0,1,0,0
587,13,24,0,3.0,0,0,1,0,0
348,14,24,0,3.0,0,0,1,0,0
487,15,24,0,3.0,0,0,1,0,0
217,16,24,0,3.0,0,0,1,0,0
165,17,24,0,3.0,0,0,1,0,0
82,18,24,0,3.0,0,0,1,0,0
10,19,24,0,3.0,0,0,1,0,0
0,20,24,0,3.0,0,0,1,0,0
0,21,24,0,3.0,0,0,1,0,0
0,22,24,0,3.0,0,0,1,0,0
0,23,24,0,3.0,0,0,1,0,0
0,0,24,0,3.0,1,0,0,0,0
0,1,24,0,3.0,1,0,0,0,0
0,2,24,0,3.0,1,0,0,0,0
0,3,24,0,3.0,1,0,0,0,0
0,4,24,0,3.0,1,0,0,0,0
4,5,24,0,3.0,1,0,0,0,0
60,6,24,0,3.0,1,0,0,0,0
251,7,24,0,3.0,1,0,0,0,0
452,8,24,0,3.0,1,0,0,0,0
629,9,24,0,3.0,1,0,0,0,0
770,10,24,0,3.0,1,0,0,0,0
821,11,24,0,3.0,1,0,0,0,0
893,12,24,0,3.0,1,0,0,0,0
866,13,24,0,3.0,1,0,0,0,0
664,14,24,0,3.0,1,0,0,0,0
547,15,24,0,3.0,1,0,0,0,0
463,16,24,0,3.0,1,0,0,0,0
287,17,24,0,3.0,1,0,0,0,0
128,18,24,0,3.0,1,0,0,0,0
10,19,24,0,3.0,1,0,0,0,0
0,20,24,0,3.0,1,0,0,0,0
0,21,24,0,3.0,1,0,0,0,0
0,22,24,0,3.0,1,0,0,0,0
0,23,24,0,3.0,1,0,0,0,0
0,0,24,0,3.0,0,0,1,0,0
0,1,24,0,3.0,0,0,1,0,0
0,2,24,0,3.0,0,0,1,0,0
0,3,24,0,3.0,0,0,1,0,0
0,4,24,0,3.0,0,0,1,0,0
0,5,24,0,3.0,0,0,1,0,0
7,6,24,0,3.0,0,0,1,0,0
101,7,24,0,3.0,0,0,1,0,0
175,8,24,0,3.0,0,0,1,0,0
263,9,24,0,3.0,0,0,1,0,0
342,10,24,0,3.0,0,0,1,0,0
219,11,24,0,3.0,0,0,1,0,0
809,12,24,0,3.0,0,0,1,0,0
342,13,24,0,3.0,0,0,1,0,0
769,14,24,0,3.0,0,0,1,0,0
731,15,24,0,3.0,0,0,1,0,0
456,16,24,0,3.0,0,0,1,0,0
312,17,24,0,3.0,0,0,1,0,0
121,18,24,0,3.0,0,0,1,0,0
6,19,24,0,3.0,0,0,1,0,0
0,20,24,0,3.0,0,0,1,0,0
0,21,24,0,3.0,0,0,1,0,0
0,22,24,0,3.0,0,0,1,0,0
0,23,24,0,3.0,0,0,1,0,0
0,0,24,0,3.0,0,0,1,0,0
0,1,24,0,3.0,0,0,1,0,0
0,2,24,0,3.0,0,0,1,0,0
0,3,24,0,3.0,0,0,1,0,0
0,4,24,0,3.0,0,0,1,0,0
4,5,24,0,3.0,0,0,1,0,0
93,6,24,0,3.0,0,0,1,0,0
240,7,24,0,3.0,0,0,1,0,0
423,8,24,0,3.0,0,0,1,0,0
603,9,24,0,3.0,0,0,1,0,0
744,10,24,0,3.0,0,0,1,0,0
817,11,24,0,3.0,0,0,1,0,0
781,12,24,0,3.0,0,0,1,0,0
876,13,24,0,3.0,0,0,1,0,0
415,14,24,0,3.0,0,0,1,0,0
646,15,24,0,3.0,0,0,1,0,0
417,16,24,0,3.0,0,0,1,0,0
276,17,24,0,3.0,0,0,1,0,0
107,18,24,0,3.0,0,0,1,0,0
8,19,24,0,3.0,0,0,1,0,0
0,20,24,0,3.0,0,0,1,0,0
0,21,24,0,3.0,0,0,1,0,0
0,22,24,0,3.0,0,0,1,0,0
0,23,24,0,3.0,0,0,1,0,0
0,0,26,0,3.0,0,0,1,0,0
0,1,26,0,3.0,0,0,1,0,0
0,2,26,0,3.0,0,0,1,0,0
0,3,26,0,3.0,0,0,1,0,0
0,4,26,0,3.0,0,0,1,0,0
2,5,26,0,3.0,0,0,1,0,0
74,6,26,0,3.0,0,0,1,0,0
212,7,26,0,3.0,0,0,1,0,0
405,8,26,0,3.0,0,0,1,0,0
584,9,26,0,3.0,0,0,1,0,0
744,10,26,0,3.0,0,0,1,0,0
816,11,26,0,3.0,0,0,1,0,0
878,12,26,0,3.0,0,0,1,0,0
851,13,26,0,3.0,0,0,1,0,0
770,14,26,0,3.0,0,0,1,0,0
652,15,26,0,3.0,0,0,1,0,0
478,16,26,0,3.0,0,0,1,0,0
303,17,26,0,3.0,0,0,1,0,0
131,18,26,0,3.0,0,0,1,0,0
15,19,26,0,3.0,0,0,1,0,0
0,20,26,0,3.0,0,0,1,0,0
0,21,26,0,3.0,0,0,1,0,0
0,22,26,0,3.0,0,0,1,0,0
0,23,26,0,3.0,0,0,1,0,0
0,0,33,27,3.0,0,0,1,0,0
0,1,33,27,3.0,0,0,1,0,0
0,2,33,27,3.0,0,0,1,0,0
0,3,33,27,3.0,0,0,1,0,0
0,4,33,27,3.0,0,0,1,0,0
2,5,33,27,3.0,0,0,1,0,0
53,6,33,27,3.0,0,0,1,0,0
138,7,33,27,3.0,0,0,1,0,0
241,8,33,27,3.0,0,0,1,0,0
140,9,33,27,3.0,0,0,1,0,0
241,10,33,27,3.0,0,0,1,0,0
579,11,33,27,3.0,0,0,1,0,0
315,12,33,27,3.0,0,0,1,0,0
269,13,33,27,3.0,0,0,1,0,0
769,14,33,27,3.0,0,0,1,0,0
625,15,33,27,3.0,0,0,1,0,0
444,16,33,27,3.0,0,0,1,0,0
257,17,33,27,3.0,0,0,1,0,0
99,18,33,27,3.0,0,0,1,0,0
3,19,33,27,3.0,0,0,1,0,0
0,20,33,27,3.0,0,0,1,0,0
0,21,33,27,3.0,0,0,1,0,0
0,22,33,27,3.0,0,0,1,0,0
0,23,33,27,3.0,0,0,1,0,0
0,0,33,24,3.0,0,0,1,0,0
0,1,33,24,3.0,0,0,1,0,0
0,2,33,24,3.0,0,0,1,0,0
0,3,33,24,3.0,0,0,1,0,0
0,4,33,24,3.0,0,0,1,0,0
3,5,33,24,3.0,0,0,1,0,0
72,6,33,24,3.0,0,0,1,0,0
68,7,33,24,3.0,0,0,1,0,0
23,8,33,24,3.0,0,0,1,0,0
23,9,33,24,3.0,0,0,1,0,0
183,10,33,24,3.0,0,0,1,0,0
393,11,33,24,3.0,0,0,1,0,0
405,12,33,24,3.0,0,0,1,0,0
586,13,33,24,3.0,0,0,1,0,0
471,14,33,24,3.0,0,0,1,0,0
107,15,33,24,3.0,0,0,1,0,0
22,16,33,24,3.0,0,0,1,0,0
48,17,33,24,3.0,0,0,1,0,0
45,18,33,24,3.0,0,0,1,0,0
4,19,33,24,3.0,0,0,1,0,0
0,20,33,24,3.0,0,0,1,0,0
0,21,33,24,3.0,0,0,1,0,0
0,22,33,24,3.0,0,0,1,0,0
0,23,33,24,3.0,0,0,1,0,0
0,0,33,26,3.0,1,0,0,0,0
0,1,33,26,3.0,1,0,0,0,0
0,2,33,26,3.0,1,0,0,0,0
0,3,33,26,3.0,1,0,0,0,0
0,4,33,26,3.0,1,0,0,0,0
1,5,33,26,3.0,1,0,0,0,0
106,6,33,26,3.0,1,0,0,0,0
281,7,33,26,3.0,1,0,0,0,0
456,8,33,26,3.0,1,0,0,0,0
509,9,33,26,3.0,1,0,0,0,0
807,10,33,26,3.0,1,0,0,0,0
882,11,33,26,3.0,1,0,0,0,0
904,12,33,26,3.0,1,0,0,0,0
888,13,33,26,3.0,1,0,0,0,0
795,14,33,26,3.0,1,0,0,0,0
692,15,33,26,3.0,1,0,0,0,0
429,16,33,26,3.0,1,0,0,0,0
136,17,33,26,3.0,1,0,0,0,0
176,18,33,26,3.0,1,0,0,0,0
8,19,33,26,3.0,1,0,0,0,0
0,20,33,26,3.0,1,0,0,0,0
0,21,33,26,3.0,1,0,0,0,0
0,22,33,26,3.0,1,0,0,0,0
0,23,33,26,3.0,1,0,0,0,0
0,0,34,24,3.0,1,0,0,0,0
0,1,34,24,3.0,1,0,0,0,0
0,2,34,24,3.0,1,0,0,0,0
0,3,34,24,3.0,1,0,0,0,0
0,4,34,24,3.0,1,0,0,0,0
1,5,34,24,3.0,1,0,0,0,0
63,6,34,24,3.0,1,0,0,0,0
252,7,34,24,3.0,1,0,0,0,0
455,8,34,24,3.0,1,0,0,0,0
626,9,34,24,3.0,1,0,0,0,0
758,10,34,24,3.0,1,0,0,0,0
868,11,34,24,3.0,1,0,0,0,0
905,12,34,24,3.0,1,0,0,0,0
872,13,34,24,3.0,1,0,0,0,0
999999,14,34,24,3.0,1,0,0,0,0
659,15,34,24,3.0,1,0,0,0,0
461,16,34,24,3.0,1,0,0,0,0
274,17,34,24,3.0,1,0,0,0,0
109,18,34,24,3.0,1,0,0,0,0
8,19,34,24,3.0,1,0,0,0,0
0,20,34,24,3.0,1,0,0,0,0
0,21,34,24,3.0,1,0,0,0,0
0,22,34,24,3.0,1,0,0,0,0
0,23,34,24,3.0,1,0,0,0,0
