TRI,hour,maxT,minT,windSpeed,cloudy,dark,heavy,light,medium,sun
196,16,33,26,1,0,1,0,0,0,0
206,17,33,26,1,0,1,0,0,0,0
13,18,33,26,1,0,1,0,0,0,0
0,19,33,26,1,0,1,0,0,0,0
0,20,33,26,1,0,1,0,0,0,0
0,21,33,26,1,0,1,0,0,0,0
0,22,33,26,1,0,1,0,0,0,0
0,23,33,26,1,0,1,0,0,0,0
0,0,34,27,2,1,0,0,0,0,0
0,1,34,27,2,1,0,0,0,0,0
0,2,34,27,2,1,0,0,0,0,0
0,3,34,27,2,1,0,0,0,0,0
0,4,34,27,2,1,0,0,0,0,0
0,5,34,27,2,1,0,0,0,0,0
46,6,34,27,2,1,0,0,0,0,0
151,7,34,27,2,1,0,0,0,0,0
456,8,34,27,2,1,0,0,0,0,0
652,9,34,27,2,1,0,0,0,0,0
826,10,34,27,2,1,0,0,0,0,0
936,11,34,27,2,1,0,0,0,0,0
801,12,34,27,2,1,0,0,0,0,0
968,13,34,27,2,1,0,0,0,0,0
610,14,34,27,2,1,0,0,0,0,0
174,15,34,27,2,1,0,0,0,0,0
75,16,34,27,2,1,0,0,0,0,0
59,17,34,27,2,1,0,0,0,0,0
24,18,34,27,2,1,0,0,0,0,0
0,19,34,27,2,1,0,0,0,0,0
0,20,34,27,2,1,0,0,0,0,0
0,21,34,27,2,1,0,0,0,0,0
0,22,34,27,2,1,0,0,0,0,0
0,23,34,27,2,1,0,0,0,0,0
0,0,35,27,2,1,0,0,0,0,0
0,1,35,27,2,1,0,0,0,0,0
0,2,35,27,2,1,0,0,0,0,0
0,3,35,27,2,1,0,0,0,0,0
0,4,35,27,2,1,0,0,0,0,0
0,5,35,27,2,1,0,0,0,0,0
61,6,35,27,2,1,0,0,0,0,0
226,7,35,27,2,1,0,0,0,0,0
438,8,35,27,2,1,0,0,0,0,0
314,9,35,27,2,1,0,0,0,0,0
724,10,35,27,2,1,0,0,0,0,0
928,11,35,27,2,1,0,0,0,0,0
1010,12,35,27,2,1,0,0,0,0,0
963,13,35,27,2,1,0,0,0,0,0
494,14,35,27,2,1,0,0,0,0,0
807,15,35,27,2,1,0,0,0,0,0
349,16,35,27,2,1,0,0,0,0,0
119,17,35,27,2,1,0,0,0,0,0
48,18,35,27,2,1,0,0,0,0,0
0,19,35,27,2,1,0,0,0,0,0
0,20,35,27,2,1,0,0,0,0,0
0,21,35,27,2,1,0,0,0,0,0
0,22,35,27,2,1,0,0,0,0,0
0,23,35,27,2,1,0,0,0,0,0
0,0,35,28,2,1,0,0,0,0,0
0,1,35,28,2,1,0,0,0,0,0
0,2,35,28,2,1,0,0,0,0,0
0,3,35,28,2,1,0,0,0,0,0
0,4,35,28,2,1,0,0,0,0,0
0,5,35,28,2,1,0,0,0,0,0
57,6,35,28,2,1,0,0,0,0,0
205,7,35,28,2,1,0,0,0,0,0
449,8,35,28,2,1,0,0,0,0,0
603,9,35,28,2,1,0,0,0,0,0
786,10,35,28,2,1,0,0,0,0,0
344,11,35,28,2,1,0,0,0,0,0
488,12,35,28,2,1,0,0,0,0,0
651,13,35,28,2,1,0,0,0,0,0
848,14,35,28,2,1,0,0,0,0,0
711,15,35,28,2,1,0,0,0,0,0
504,16,35,28,2,1,0,0,0,0,0
281,17,35,28,2,1,0,0,0,0,0
85,18,35,28,2,1,0,0,0,0,0
0,19,35,28,2,1,0,0,0,0,0
0,20,35,28,2,1,0,0,0,0,0
0,21,35,28,2,1,0,0,0,0,0
0,22,35,28,2,1,0,0,0,0,0
0,23,35,28,2,1,0,0,0,0,0
0,0,34,27,2,0,1,0,0,0,0
0,1,34,27,2,0,1,0,0,0,0
0,2,34,27,2,0,1,0,0,0,0
0,3,34,27,2,0,1,0,0,0,0
0,4,34,27,2,0,1,0,0,0,0
0,5,34,27,2,0,1,0,0,0,0
17,6,34,27,2,0,1,0,0,0,0
45,7,34,27,2,0,1,0,0,0,0
135,8,34,27,2,0,1,0,0,0,0
302,9,34,27,2,0,1,0,0,0,0
327,10,34,27,2,0,1,0,0,0,0
485,11,34,27,2,0,1,0,0,0,0
538,12,34,27,2,0,1,0,0,0,0
1055,13,34,27,2,0,1,0,0,0,0
544,14,34,27,2,0,1,0,0,0,0
539,15,34,27,2,0,1,0,0,0,0
216,16,34,27,2,0,1,0,0,0,0
70,17,34,27,2,0,1,0,0,0,0
50,18,34,27,2,0,1,0,0,0,0
0,19,34,27,2,0,1,0,0,0,0
0,20,34,27,2,0,1,0,0,0,0
0,21,34,27,2,0,1,0,0,0,0
0,22,34,27,2,0,1,0,0,0,0
0,23,34,27,2,0,1,0,0,0,0
0,0,34,27,1,0,1,0,0,0,0
0,1,34,27,1,0,1,0,0,0,0
0,2,34,27,1,0,1,0,0,0,0
0,3,34,27,1,0,1,0,0,0,0
0,4,34,27,1,0,1,0,0,0,0
0,5,34,27,1,0,1,0,0,0,0
41,6,34,27,1,0,1,0,0,0,0
141,7,34,27,1,0,1,0,0,0,0
288,8,34,27,1,0,1,0,0,0,0
590,9,34,27,1,0,1,0,0,0,0
401,10,34,27,1,0,1,0,0,0,0
668,11,34,27,1,0,1,0,0,0,0
345,12,34,27,1,0,1,0,0,0,0
293,13,34,27,1,0,1,0,0,0,0
816,14,34,27,1,0,1,0,0,0,0
607,15,34,27,1,0,1,0,0,0,0
295,16,34,27,1,0,1,0,0,0,0
57,17,34,27,1,0,1,0,0,0,0
8,18,34,27,1,0,1,0,0,0,0
0,19,34,27,1,0,1,0,0,0,0
0,20,34,27,1,0,1,0,0,0,0
0,21,34,27,1,0,1,0,0,0,0
0,22,34,27,1,0,1,0,0,0,0
0,23,34,27,1,0,1,0,0,0,0
0,0,33,27,4,0,1,0,0,0,0
0,1,33,27,4,0,1,0,0,0,0
0,2,33,27,4,0,1,0,0,0,0
0,3,33,27,4,0,1,0,0,0,0
0,4,33,27,4,0,1,0,0,0,0
0,5,33,27,4,0,1,0,0,0,0
15,6,33,27,4,0,1,0,0,0,0
133,7,33,27,4,0,1,0,0,0,0
334,8,33,27,4,0,1,0,0,0,0
178,9,33,27,4,0,1,0,0,0,0
816,10,33,27,4,0,1,0,0,0,0
235,11,33,27,4,0,1,0,0,0,0
413,12,33,27,4,0,1,0,0,0,0
482,13,33,27,4,0,1,0,0,0,0
816,14,33,27,4,0,1,0,0,0,0
159,15,33,27,4,0,1,0,0,0,0
173,16,33,27,4,0,1,0,0,0,0
77,17,33,27,4,0,1,0,0,0,0
9,18,33,27,4,0,1,0,0,0,0
0,19,33,27,4,0,1,0,0,0,0
0,20,33,27,4,0,1,0,0,0,0
0,21,33,27,4,0,1,0,0,0,0
0,22,33,27,4,0,1,0,0,0,0
0,23,33,27,4,0,1,0,0,0,0
0,0,34,27,1,1,0,0,0,0,0
0,1,34,27,1,1,0,0,0,0,0
0,2,34,27,1,1,0,0,0,0,0
0,3,34,27,1,1,0,0,0,0,0
0,4,34,27,1,1,0,0,0,0,0
0,5,34,27,1,1,0,0,0,0,0
47,6,34,27,1,1,0,0,0,0,0
212,7,34,27,1,1,0,0,0,0,0
194,8,34,27,1,1,0,0,0,0,0
711,9,34,27,1,1,0,0,0,0,0
761,10,34,27,1,1,0,0,0,0,0
417,11,34,27,1,1,0,0,0,0,0
455,12,34,27,1,1,0,0,0,0,0
747,13,34,27,1,1,0,0,0,0,0
1004,14,34,27,1,1,0,0,0,0,0
775,15,34,27,1,1,0,0,0,0,0
129,16,34,27,1,1,0,0,0,0,0
349,17,34,27,1,1,0,0,0,0,0
100,18,34,27,1,1,0,0,0,0,0
0,19,34,27,1,1,0,0,0,0,0
0,20,34,27,1,1,0,0,0,0,0
0,21,34,27,1,1,0,0,0,0,0
0,22,34,27,1,1,0,0,0,0,0
0,23,34,27,1,1,0,0,0,0,0
0,0,34,28,1,0,1,0,0,0,0
0,1,34,28,1,0,1,0,0,0,0
0,2,34,28,1,0,1,0,0,0,0
0,3,34,28,1,0,1,0,0,0,0
0,4,34,28,1,0,1,0,0,0,0
0,5,34,28,1,0,1,0,0,0,0
53,6,34,28,1,0,1,0,0,0,0
241,7,34,28,1,0,1,0,0,0,0
461,8,34,28,1,0,1,0,0,0,0
521,9,34,28,1,0,1,0,0,0,0
828,10,34,28,1,0,1,0,0,0,0
974,11,34,28,1,0,1,0,0,0,0
274,12,34,28,1,0,1,0,0,0,0
991,13,34,28,1,0,1,0,0,0,0
948,14,34,28,1,0,1,0,0,0,0
419,15,34,28,1,0,1,0,0,0,0
335,16,34,28,1,0,1,0,0,0,0
310,17,34,28,1,0,1,0,0,0,0
62,18,34,28,1,0,1,0,0,0,0
0,19,34,28,1,0,1,0,0,0,0
0,20,34,28,1,0,1,0,0,0,0
0,21,34,28,1,0,1,0,0,0,0
0,22,34,28,1,0,1,0,0,0,0
0,23,34,28,1,0,1,0,0,0,0
0,0,36,29,1,0,0,0,0,0,1
0,1,36,29,1,0,0,0,0,0,1
0,2,36,29,1,0,0,0,0,0,1
0,3,36,29,1,0,0,0,0,0,1
0,4,36,29,1,0,0,0,0,0,1
0,5,36,29,1,0,0,0,0,0,1
86,6,36,29,1,0,0,0,0,0,1
285,7,36,29,1,0,0,0,0,0,1
467,8,36,29,1,0,0,0,0,0,1
653,9,36,29,1,0,0,0,0,0,1
809,10,36,29,1,0,0,0,0,0,1
910,11,36,29,1,0,0,0,0,0,1
875,12,36,29,1,0,0,0,0,0,1
972,13,36,29,1,0,0,0,0,0,1
911,14,36,29,1,0,0,0,0,0,1
755,15,36,29,1,0,0,0,0,0,1
549,16,36,29,1,0,0,0,0,0,1
307,17,36,29,1,0,0,0,0,0,1
104,18,36,29,1,0,0,0,0,0,1
0,19,36,29,1,0,0,0,0,0,1
0,20,36,29,1,0,0,0,0,0,1
0,21,36,29,1,0,0,0,0,0,1
0,22,36,29,1,0,0,0,0,0,1
0,23,36,29,1,0,0,0,0,0,1
0,0,36,29,2,1,0,0,0,0,0
0,1,36,29,2,1,0,0,0,0,0
0,2,36,29,2,1,0,0,0,0,0
0,3,36,29,2,1,0,0,0,0,0
0,4,36,29,2,1,0,0,0,0,0
0,5,36,29,2,1,0,0,0,0,0
47,6,36,29,2,1,0,0,0,0,0
244,7,36,29,2,1,0,0,0,0,0
469,8,36,29,2,1,0,0,0,0,0
655,9,36,29,2,1,0,0,0,0,0
819,10,36,29,2,1,0,0,0,0,0
919,11,36,29,2,1,0,0,0,0,0
1003,12,36,29,2,1,0,0,0,0,0
988,13,36,29,2,1,0,0,0,0,0
901,14,36,29,2,1,0,0,0,0,0
732,15,36,29,2,1,0,0,0,0,0
539,16,36,29,2,1,0,0,0,0,0
239,17,36,29,2,1,0,0,0,0,0
84,18,36,29,2,1,0,0,0,0,0
0,19,36,29,2,1,0,0,0,0,0
0,20,36,29,2,1,0,0,0,0,0
0,21,36,29,2,1,0,0,0,0,0
0,22,36,29,2,1,0,0,0,0,0
0,23,36,29,2,1,0,0,0,0,0
0,0,36,29,2,0,0,0,0,0,1
0,1,36,29,2,0,0,0,0,0,1
0,2,36,29,2,0,0,0,0,0,1
0,3,36,29,2,0,0,0,0,0,1
0,4,36,29,2,0,0,0,0,0,1
0,5,36,29,2,0,0,0,0,0,1
48,6,36,29,2,0,0,0,0,0,1
248,7,36,29,2,0,0,0,0,0,1
450,8,36,29,2,0,0,0,0,0,1
630,9,36,29,2,0,0,0,0,0,1
721,10,36,29,2,0,0,0,0,0,1
755,11,36,29,2,0,0,0,0,0,1
1010,12,36,29,2,0,0,0,0,0,1
1009,13,36,29,2,0,0,0,0,0,1
522,14,36,29,2,0,0,0,0,0,1
584,15,36,29,2,0,0,0,0,0,1
235,16,36,29,2,0,0,0,0,0,1
283,17,36,29,2,0,0,0,0,0,1
96,18,36,29,2,0,0,0,0,0,1
0,19,36,29,2,0,0,0,0,0,1
0,20,36,29,2,0,0,0,0,0,1
0,21,36,29,2,0,0,0,0,0,1
0,22,36,29,2,0,0,0,0,0,1
0,23,36,29,2,0,0,0,0,0,1
0,0,37,30,2,1,0,0,0,0,0
0,1,37,30,2,1,0,0,0,0,0
0,2,37,30,2,1,0,0,0,0,0
0,3,37,30,2,1,0,0,0,0,0
0,4,37,30,2,1,0,0,0,0,0
0,5,37,30,2,1,0,0,0,0,0
35,6,37,30,2,1,0,0,0,0,0
227,7,37,30,2,1,0,0,0,0,0
440,8,37,30,2,1,0,0,0,0,0
640,9,37,30,2,1,0,0,0,0,0
757,10,37,30,2,1,0,0,0,0,0
893,11,37,30,2,1,0,0,0,0,0
972,12,37,30,2,1,0,0,0,0,0
980,13,37,30,2,1,0,0,0,0,0
269,14,37,30,2,1,0,0,0,0,0
272,15,37,30,2,1,0,0,0,0,0
353,16,37,30,2,1,0,0,0,0,0
38,17,37,30,2,1,0,0,0,0,0
20,18,37,30,2,1,0,0,0,0,0
0,19,37,30,2,1,0,0,0,0,0
0,20,37,30,2,1,0,0,0,0,0
0,21,37,30,2,1,0,0,0,0,0
0,22,37,30,2,1,0,0,0,0,0
0,23,37,30,2,1,0,0,0,0,0
0,0,35,28,1,1,0,0,0,0,0
0,1,35,28,1,1,0,0,0,0,0
0,2,35,28,1,1,0,0,0,0,0
0,3,35,28,1,1,0,0,0,0,0
0,4,35,28,1,1,0,0,0,0,0
0,5,35,28,1,1,0,0,0,0,0
52,6,35,28,1,1,0,0,0,0,0
244,7,35,28,1,1,0,0,0,0,0
463,8,35,28,1,1,0,0,0,0,0
650,9,35,28,1,1,0,0,0,0,0
436,10,35,28,1,1,0,0,0,0,0
492,11,35,28,1,1,0,0,0,0,0
1029,12,35,28,1,1,0,0,0,0,0
286,13,35,28,1,1,0,0,0,0,0
974,14,35,28,1,1,0,0,0,0,0
850,15,35,28,1,1,0,0,0,0,0
565,16,35,28,1,1,0,0,0,0,0
134,17,35,28,1,1,0,0,0,0,0
78,18,35,28,1,1,0,0,0,0,0
0,19,35,28,1,1,0,0,0,0,0
0,20,35,28,1,1,0,0,0,0,0
0,21,35,28,1,1,0,0,0,0,0
0,22,35,28,1,1,0,0,0,0,0
0,23,35,28,1,1,0,0,0,0,0
0,0,36,29,1,1,0,0,0,0,0
0,1,36,29,1,1,0,0,0,0,0
0,2,36,29,1,1,0,0,0,0,0
0,3,36,29,1,1,0,0,0,0,0
0,4,36,29,1,1,0,0,0,0,0
0,5,36,29,1,1,0,0,0,0,0
49,6,36,29,1,1,0,0,0,0,0
251,7,36,29,1,1,0,0,0,0,0
481,8,36,29,1,1,0,0,0,0,0
680,9,36,29,1,1,0,0,0,0,0
850,10,36,29,1,1,0,0,0,0,0
955,11,36,29,1,1,0,0,0,0,0
993,12,36,29,1,1,0,0,0,0,0
975,13,36,29,1,1,0,0,0,0,0
885,14,36,29,1,1,0,0,0,0,0
736,15,36,29,1,1,0,0,0,0,0
519,16,36,29,1,1,0,0,0,0,0
292,17,36,29,1,1,0,0,0,0,0
71,18,36,29,1,1,0,0,0,0,0
0,19,36,29,1,1,0,0,0,0,0
0,20,36,29,1,1,0,0,0,0,0
0,21,36,29,1,1,0,0,0,0,0
0,22,36,29,1,1,0,0,0,0,0
0,23,36,29,1,1,0,0,0,0,0
0,0,36,29,2,1,0,0,0,0,0
0,1,36,29,2,1,0,0,0,0,0
0,2,36,29,2,1,0,0,0,0,0
0,3,36,29,2,1,0,0,0,0,0
0,4,36,29,2,1,0,0,0,0,0
0,5,36,29,2,1,0,0,0,0,0
36,6,36,29,2,1,0,0,0,0,0
316,7,36,29,2,1,0,0,0,0,0
490,8,36,29,2,1,0,0,0,0,0
640,9,36,29,2,1,0,0,0,0,0
812,10,36,29,2,1,0,0,0,0,0
920,11,36,29,2,1,0,0,0,0,0
953,12,36,29,2,1,0,0,0,0,0
945,13,36,29,2,1,0,0,0,0,0
874,14,36,29,2,1,0,0,0,0,0
711,15,36,29,2,1,0,0,0,0,0
514,16,36,29,2,1,0,0,0,0,0
305,17,36,29,2,1,0,0,0,0,0
85,18,36,29,2,1,0,0,0,0,0
0,19,36,29,2,1,0,0,0,0,0
0,20,36,29,2,1,0,0,0,0,0
0,21,36,29,2,1,0,0,0,0,0
0,22,36,29,2,1,0,0,0,0,0
0,23,36,29,2,1,0,0,0,0,0
