TRI,hour,maxT,minT,windSpeed,cloudy,dark,heavy,light,medium,sun
0,21,32,23,1,0,1,0,0,0,0
0,22,32,23,1,0,1,0,0,0,0
0,23,32,23,1,0,1,0,0,0,0
0,0,33,24,1,0,1,0,0,0,0
0,1,33,24,1,0,1,0,0,0,0
0,2,33,24,1,0,1,0,0,0,0
0,3,33,24,1,0,1,0,0,0,0
0,4,33,24,1,0,1,0,0,0,0
6,5,33,24,1,0,1,0,0,0,0
78,6,33,24,1,0,1,0,0,0,0
205,7,33,24,1,0,1,0,0,0,0
467,8,33,24,1,0,1,0,0,0,0
157,9,33,24,1,0,1,0,0,0,0
540,10,33,24,1,0,1,0,0,0,0
556,11,33,24,1,0,1,0,0,0,0
614,12,33,24,1,0,1,0,0,0,0
633,13,33,24,1,0,1,0,0,0,0
429,14,33,24,1,0,1,0,0,0,0
370,15,33,24,1,0,1,0,0,0,0
225,16,33,24,1,0,1,0,0,0,0
180,17,33,24,1,0,1,0,0,0,0
66,18,33,24,1,0,1,0,0,0,0
7,19,33,24,1,0,1,0,0,0,0
0,20,33,24,1,0,1,0,0,0,0
0,21,33,24,1,0,1,0,0,0,0
0,22,33,24,1,0,1,0,0,0,0
0,23,33,24,1,0,1,0,0,0,0
0,0,29,23,3,0,1,0,0,0,0
0,1,29,23,3,0,1,0,0,0,0
0,2,29,23,3,0,1,0,0,0,0
0,3,29,23,3,0,1,0,0,0,0
0,4,29,23,3,0,1,0,0,0,0
4,5,29,23,3,0,1,0,0,0,0
35,6,29,23,3,0,1,0,0,0,0
135,7,29,23,3,0,1,0,0,0,0
216,8,29,23,3,0,1,0,0,0,0
249,9,29,23,3,0,1,0,0,0,0
192,10,29,23,3,0,1,0,0,0,0
155,11,29,23,3,0,1,0,0,0,0
192,12,29,23,3,0,1,0,0,0,0
86,13,29,23,3,0,1,0,0,0,0
147,14,29,23,3,0,1,0,0,0,0
232,15,29,23,3,0,1,0,0,0,0
137,16,29,23,3,0,1,0,0,0,0
504,17,29,23,3,0,1,0,0,0,0
136,18,29,23,3,0,1,0,0,0,0
20,19,29,23,3,0,1,0,0,0,0
0,20,29,23,3,0,1,0,0,0,0
0,21,29,23,3,0,1,0,0,0,0
0,22,29,23,3,0,1,0,0,0,0
0,23,29,23,3,0,1,0,0,0,0
0,0,35,26,2,0,1,0,0,0,0
0,1,35,26,2,0,1,0,0,0,0
0,2,35,26,2,0,1,0,0,0,0
0,3,35,26,2,0,1,0,0,0,0
0,4,35,26,2,0,1,0,0,0,0
7,5,35,26,2,0,1,0,0,0,0
79,6,35,26,2,0,1,0,0,0,0
219,7,35,26,2,0,1,0,0,0,0
340,8,35,26,2,0,1,0,0,0,0
630,9,35,26,2,0,1,0,0,0,0
736,10,35,26,2,0,1,0,0,0,0
866,11,35,26,2,0,1,0,0,0,0
920,12,35,26,2,0,1,0,0,0,0
652,13,35,26,2,0,1,0,0,0,0
817,14,35,26,2,0,1,0,0,0,0
784,15,35,26,2,0,1,0,0,0,0
243,16,35,26,2,0,1,0,0,0,0
154,17,35,26,2,0,1,0,0,0,0
55,18,35,26,2,0,1,0,0,0,0
8,19,35,26,2,0,1,0,0,0,0
0,20,35,26,2,0,1,0,0,0,0
0,21,35,26,2,0,1,0,0,0,0
0,22,35,26,2,0,1,0,0,0,0
0,23,35,26,2,0,1,0,0,0,0
0,0,32,24,2,0,0,0,0,1,0
0,1,32,24,2,0,0,0,0,1,0
0,2,32,24,2,0,0,0,0,1,0
0,3,32,24,2,0,0,0,0,1,0
0,4,32,24,2,0,0,0,0,1,0
3,5,32,24,2,0,0,0,0,1,0
16,6,32,24,2,0,0,0,0,1,0
75,7,32,24,2,0,0,0,0,1,0
178,8,32,24,2,0,0,0,0,1,0
161,9,32,24,2,0,0,0,0,1,0
205,10,32,24,2,0,0,0,0,1,0
321,11,32,24,2,0,0,0,0,1,0
200,12,32,24,2,0,0,0,0,1,0
170,13,32,24,2,0,0,0,0,1,0
22,14,32,24,2,0,0,0,0,1,0
68,15,32,24,2,0,0,0,0,1,0
69,16,32,24,2,0,0,0,0,1,0
33,17,32,24,2,0,0,0,0,1,0
23,18,32,24,2,0,0,0,0,1,0
1,19,32,24,2,0,0,0,0,1,0
0,20,32,24,2,0,0,0,0,1,0
0,21,32,24,2,0,0,0,0,1,0
0,22,32,24,2,0,0,0,0,1,0
0,23,32,24,2,0,0,0,0,1,0
0,0,34,24,1,1,0,0,0,0,0
0,1,34,24,1,1,0,0,0,0,0
0,2,34,24,1,1,0,0,0,0,0
0,3,34,24,1,1,0,0,0,0,0
0,4,34,24,1,1,0,0,0,0,0
4,5,34,24,1,1,0,0,0,0,0
91,6,34,24,1,1,0,0,0,0,0
270,7,34,24,1,1,0,0,0,0,0
155,8,34,24,1,1,0,0,0,0,0
741,9,34,24,1,1,0,0,0,0,0
807,10,34,24,1,1,0,0,0,0,0
905,11,34,24,1,1,0,0,0,0,0
946,12,34,24,1,1,0,0,0,0,0
937,13,34,24,1,1,0,0,0,0,0
822,14,34,24,1,1,0,0,0,0,0
699,15,34,24,1,1,0,0,0,0,0
546,16,34,24,1,1,0,0,0,0,0
344,17,34,24,1,1,0,0,0,0,0
153,18,34,24,1,1,0,0,0,0,0
19,19,34,24,1,1,0,0,0,0,0
0,20,34,24,1,1,0,0,0,0,0
0,21,34,24,1,1,0,0,0,0,0
0,22,34,24,1,1,0,0,0,0,0
0,23,34,24,1,1,0,0,0,0,0
0,0,36,25,2,1,0,0,0,0,0
0,1,36,25,2,1,0,0,0,0,0
0,2,36,25,2,1,0,0,0,0,0
0,3,36,25,2,1,0,0,0,0,0
0,4,36,25,2,1,0,0,0,0,0
7,5,36,25,2,1,0,0,0,0,0
97,6,36,25,2,1,0,0,0,0,0
271,7,36,25,2,1,0,0,0,0,0
467,8,36,25,2,1,0,0,0,0,0
669,9,36,25,2,1,0,0,0,0,0
804,10,36,25,2,1,0,0,0,0,0
554,11,36,25,2,1,0,0,0,0,0
804,12,36,25,2,1,0,0,0,0,0
796,13,36,25,2,1,0,0,0,0,0
800,14,36,25,2,1,0,0,0,0,0
663,15,36,25,2,1,0,0,0,0,0
280,16,36,25,2,1,0,0,0,0,0
113,17,36,25,2,1,0,0,0,0,0
33,18,36,25,2,1,0,0,0,0,0
8,19,36,25,2,1,0,0,0,0,0
0,20,36,25,2,1,0,0,0,0,0
0,21,36,25,2,1,0,0,0,0,0
0,22,36,25,2,1,0,0,0,0,0
0,23,36,25,2,1,0,0,0,0,0
0,0,35,24,1,1,0,0,0,0,0
0,1,35,24,1,1,0,0,0,0,0
0,2,35,24,1,1,0,0,0,0,0
0,3,35,24,1,1,0,0,0,0,0
0,4,35,24,1,1,0,0,0,0,0
1,5,35,24,1,1,0,0,0,0,0
27,6,35,24,1,1,0,0,0,0,0
149,7,35,24,1,1,0,0,0,0,0
276,8,35,24,1,1,0,0,0,0,0
623,9,35,24,1,1,0,0,0,0,0
833,10,35,24,1,1,0,0,0,0,0
634,11,35,24,1,1,0,0,0,0,0
919,12,35,24,1,1,0,0,0,0,0
906,13,35,24,1,1,0,0,0,0,0
816,14,35,24,1,1,0,0,0,0,0
693,15,35,24,1,1,0,0,0,0,0
527,16,35,24,1,1,0,0,0,0,0
336,17,35,24,1,1,0,0,0,0,0
148,18,35,24,1,1,0,0,0,0,0
18,19,35,24,1,1,0,0,0,0,0
0,20,35,24,1,1,0,0,0,0,0
0,21,35,24,1,1,0,0,0,0,0
0,22,35,24,1,1,0,0,0,0,0
0,23,35,24,1,1,0,0,0,0,0
0,0,36,25,1,0,0,0,0,0,1
0,1,36,25,1,0,0,0,0,0,1
0,2,36,25,1,0,0,0,0,0,1
0,3,36,25,1,0,0,0,0,0,1
0,4,36,25,1,0,0,0,0,0,1
5,5,36,25,1,0,0,0,0,0,1
999999,6,36,25,1,0,0,0,0,0,1
218,7,36,25,1,0,0,0,0,0,1
237,8,36,25,1,0,0,0,0,0,1
418,9,36,25,1,0,0,0,0,0,1
731,10,36,25,1,0,0,0,0,0,1
837,11,36,25,1,0,0,0,0,0,1
875,12,36,25,1,0,0,0,0,0,1
816,13,36,25,1,0,0,0,0,0,1
792,14,36,25,1,0,0,0,0,0,1
633,15,36,25,1,0,0,0,0,0,1
476,16,36,25,1,0,0,0,0,0,1
311,17,36,25,1,0,0,0,0,0,1
139,18,36,25,1,0,0,0,0,0,1
16,19,36,25,1,0,0,0,0,0,1
0,20,36,25,1,0,0,0,0,0,1
0,21,36,25,1,0,0,0,0,0,1
0,22,36,25,1,0,0,0,0,0,1
0,23,36,25,1,0,0,0,0,0,1
0,0,36,25,1,0,1,0,0,0,0
0,1,36,25,1,0,1,0,0,0,0
0,2,36,25,1,0,1,0,0,0,0
0,3,36,25,1,0,1,0,0,0,0
0,4,36,25,1,0,1,0,0,0,0
5,5,36,25,1,0,1,0,0,0,0
89,6,36,25,1,0,1,0,0,0,0
257,7,36,25,1,0,1,0,0,0,0
442,8,36,25,1,0,1,0,0,0,0
601,9,36,25,1,0,1,0,0,0,0
733,10,36,25,1,0,1,0,0,0,0
814,11,36,25,1,0,1,0,0,0,0
605,12,36,25,1,0,1,0,0,0,0
808,13,36,25,1,0,1,0,0,0,0
507,14,36,25,1,0,1,0,0,0,0
111,15,36,25,1,0,1,0,0,0,0
108,16,36,25,1,0,1,0,0,0,0
314,17,36,25,1,0,1,0,0,0,0
42,18,36,25,1,0,1,0,0,0,0
13,19,36,25,1,0,1,0,0,0,0
0,20,36,25,1,0,1,0,0,0,0
0,21,36,25,1,0,1,0,0,0,0
0,22,36,25,1,0,1,0,0,0,0
0,23,36,25,1,0,1,0,0,0,0
0,0,35,26,1,1,0,0,0,0,0
0,1,35,26,1,1,0,0,0,0,0
0,2,35,26,1,1,0,0,0,0,0
0,3,35,26,1,1,0,0,0,0,0
0,4,35,26,1,1,0,0,0,0,0
3,5,35,26,1,1,0,0,0,0,0
74,6,35,26,1,1,0,0,0,0,0
203,7,35,26,1,1,0,0,0,0,0
384,8,35,26,1,1,0,0,0,0,0
547,9,35,26,1,1,0,0,0,0,0
634,10,35,26,1,1,0,0,0,0,0
437,11,35,26,1,1,0,0,0,0,0
408,12,35,26,1,1,0,0,0,0,0
763,13,35,26,1,1,0,0,0,0,0
770,14,35,26,1,1,0,0,0,0,0
487,15,35,26,1,1,0,0,0,0,0
427,16,35,26,1,1,0,0,0,0,0
271,17,35,26,1,1,0,0,0,0,0
96,18,35,26,1,1,0,0,0,0,0
6,19,35,26,1,1,0,0,0,0,0
0,20,35,26,1,1,0,0,0,0,0
0,21,35,26,1,1,0,0,0,0,0
0,22,35,26,1,1,0,0,0,0,0
0,23,35,26,1,1,0,0,0,0,0
0,0,28,20,2,0,0,1,0,0,0
0,1,28,20,2,0,0,1,0,0,0
0,2,28,20,2,0,0,1,0,0,0
0,3,28,20,2,0,0,1,0,0,0
0,4,28,20,2,0,0,1,0,0,0
1,5,28,20,2,0,0,1,0,0,0
55,6,28,20,2,0,0,1,0,0,0
93,7,28,20,2,0,0,1,0,0,0
151,8,28,20,2,0,0,1,0,0,0
87,9,28,20,2,0,0,1,0,0,0
35,10,28,20,2,0,0,1,0,0,0
437,11,28,20,2,0,0,1,0,0,0
351,12,28,20,2,0,0,1,0,0,0
104,13,28,20,2,0,0,1,0,0,0
30,14,28,20,2,0,0,1,0,0,0
70,15,28,20,2,0,0,1,0,0,0
27,16,28,20,2,0,0,1,0,0,0
11,17,28,20,2,0,0,1,0,0,0
29,18,28,20,2,0,0,1,0,0,0
28,19,28,20,2,0,0,1,0,0,0
0,20,28,20,2,0,0,1,0,0,0
0,21,28,20,2,0,0,1,0,0,0
0,22,28,20,2,0,0,1,0,0,0
0,23,28,20,2,0,0,1,0,0,0
0,0,33,22,1,0,0,0,0,0,1
0,1,33,22,1,0,0,0,0,0,1
0,2,33,22,1,0,0,0,0,0,1
0,3,33,22,1,0,0,0,0,0,1
0,4,33,22,1,0,0,0,0,0,1
0,5,33,22,1,0,0,0,0,0,1
97,6,33,22,1,0,0,0,0,0,1
265,7,33,22,1,0,0,0,0,0,1
458,8,33,22,1,0,0,0,0,0,1
640,9,33,22,1,0,0,0,0,0,1
777,10,33,22,1,0,0,0,0,0,1
883,11,33,22,1,0,0,0,0,0,1
931,12,33,22,1,0,0,0,0,0,1
896,13,33,22,1,0,0,0,0,0,1
805,14,33,22,1,0,0,0,0,0,1
679,15,33,22,1,0,0,0,0,0,1
160,16,33,22,1,0,0,0,0,0,1
323,17,33,22,1,0,0,0,0,0,1
137,18,33,22,1,0,0,0,0,0,1
13,19,33,22,1,0,0,0,0,0,1
0,20,33,22,1,0,0,0,0,0,1
0,21,33,22,1,0,0,0,0,0,1
0,22,33,22,1,0,0,0,0,0,1
0,23,33,22,1,0,0,0,0,0,1
0,0,33,24,0,0,0,0,0,0,1
0,1,33,24,0,0,0,0,0,0,1
0,2,33,24,0,0,0,0,0,0,1
0,3,33,24,0,0,0,0,0,0,1
0,4,33,24,0,0,0,0,0,0,1
0,5,33,24,0,0,0,0,0,0,1
90,6,33,24,0,0,0,0,0,0,1
240,7,33,24,0,0,0,0,0,0,1
430,8,33,24,0,0,0,0,0,0,1
599,9,33,24,0,0,0,0,0,0,1
725,10,33,24,0,0,0,0,0,0,1
726,11,33,24,0,0,0,0,0,0,1
466,12,33,24,0,0,0,0,0,0,1
873,13,33,24,0,0,0,0,0,0,1
731,14,33,24,0,0,0,0,0,0,1
650,15,33,24,0,0,0,0,0,0,1
432,16,33,24,0,0,0,0,0,0,1
260,17,33,24,0,0,0,0,0,0,1
98,18,33,24,0,0,0,0,0,0,1
4,19,33,24,0,0,0,0,0,0,1
0,20,33,24,0,0,0,0,0,0,1
0,21,33,24,0,0,0,0,0,0,1
0,22,33,24,0,0,0,0,0,0,1
0,23,33,24,0,0,0,0,0,0,1
