TRI,hour,maxT,minT,windSpeed,cloudy,dark,heavy,light,medium,sun
0,23,22,18,2,0,1,0,0,0,0
0,0,24,18,1,0,0,0,1,0,0
0,1,24,18,1,0,0,0,1,0,0
0,2,24,18,1,0,0,0,1,0,0
0,3,24,18,1,0,0,0,1,0,0
0,4,24,18,1,0,0,0,1,0,0
0,5,24,18,1,0,0,0,1,0,0
21,6,24,18,1,0,0,0,1,0,0
56,7,24,18,1,0,0,0,1,0,0
74,8,24,18,1,0,0,0,1,0,0
163,9,24,18,1,0,0,0,1,0,0
182,10,24,18,1,0,0,0,1,0,0
260,11,24,18,1,0,0,0,1,0,0
444,12,24,18,1,0,0,0,1,0,0
354,13,24,18,1,0,0,0,1,0,0
277,14,24,18,1,0,0,0,1,0,0
337,15,24,18,1,0,0,0,1,0,0
163,16,24,18,1,0,0,0,1,0,0
16,17,24,18,1,0,0,0,1,0,0
26,18,24,18,1,0,0,0,1,0,0
0,19,24,18,1,0,0,0,1,0,0
0,20,24,18,1,0,0,0,1,0,0
0,21,24,18,1,0,0,0,1,0,0
0,22,24,18,1,0,0,0,1,0,0
0,23,24,18,1,0,0,0,1,0,0
0,0,25,19,2,0,1,0,0,0,0
0,1,25,19,2,0,1,0,0,0,0
0,2,25,19,2,0,1,0,0,0,0
0,3,25,19,2,0,1,0,0,0,0
0,4,25,19,2,0,1,0,0,0,0
0,5,25,19,2,0,1,0,0,0,0
55,6,25,19,2,0,1,0,0,0,0
87,7,25,19,2,0,1,0,0,0,0
238,8,25,19,2,0,1,0,0,0,0
243,9,25,19,2,0,1,0,0,0,0
493,10,25,19,2,0,1,0,0,0,0
968,11,25,19,2,0,1,0,0,0,0
849,12,25,19,2,0,1,0,0,0,0
407,13,25,19,2,0,1,0,0,0,0
416,14,25,19,2,0,1,0,0,0,0
528,15,25,19,2,0,1,0,0,0,0
162,16,25,19,2,0,1,0,0,0,0
37,17,25,19,2,0,1,0,0,0,0
11,18,25,19,2,0,1,0,0,0,0
0,19,25,19,2,0,1,0,0,0,0
0,20,25,19,2,0,1,0,0,0,0
0,21,25,19,2,0,1,0,0,0,0
0,22,25,19,2,0,1,0,0,0,0
0,23,25,19,2,0,1,0,0,0,0
0,0,24,18,2,0,1,0,0,0,0
0,1,24,18,2,0,1,0,0,0,0
0,2,24,18,2,0,1,0,0,0,0
0,3,24,18,2,0,1,0,0,0,0
0,4,24,18,2,0,1,0,0,0,0
0,5,24,18,2,0,1,0,0,0,0
41,6,24,18,2,0,1,0,0,0,0
75,7,24,18,2,0,1,0,0,0,0
120,8,24,18,2,0,1,0,0,0,0
266,9,24,18,2,0,1,0,0,0,0
411,10,24,18,2,0,1,0,0,0,0
370,11,24,18,2,0,1,0,0,0,0
565,12,24,18,2,0,1,0,0,0,0
739,13,24,18,2,0,1,0,0,0,0
542,14,24,18,2,0,1,0,0,0,0
1073,15,24,18,2,0,1,0,0,0,0
108,16,24,18,2,0,1,0,0,0,0
70,17,24,18,2,0,1,0,0,0,0
19,18,24,18,2,0,1,0,0,0,0
0,19,24,18,2,0,1,0,0,0,0
0,20,24,18,2,0,1,0,0,0,0
0,21,24,18,2,0,1,0,0,0,0
0,22,24,18,2,0,1,0,0,0,0
0,23,24,18,2,0,1,0,0,0,0
0,0,23,18,0,0,0,0,1,0,0
0,1,23,18,0,0,0,0,1,0,0
0,2,23,18,0,0,0,0,1,0,0
999999,3,23,18,0,0,0,0,1,0,0
0,4,23,18,0,0,0,0,1,0,0
0,5,23,18,0,0,0,0,1,0,0
8,6,23,18,0,0,0,0,1,0,0
32,7,23,18,0,0,0,0,1,0,0
117,8,23,18,0,0,0,0,1,0,0
613,9,23,18,0,0,0,0,1,0,0
435,10,23,18,0,0,0,0,1,0,0
1008,11,23,18,0,0,0,0,1,0,0
548,12,23,18,0,0,0,0,1,0,0
576,13,23,18,0,0,0,0,1,0,0
623,14,23,18,0,0,0,0,1,0,0
1002,15,23,18,0,0,0,0,1,0,0
150,16,23,18,0,0,0,0,1,0,0
26,17,23,18,0,0,0,0,1,0,0
42,18,23,18,0,0,0,0,1,0,0
0,19,23,18,0,0,0,0,1,0,0
0,20,23,18,0,0,0,0,1,0,0
0,21,23,18,0,0,0,0,1,0,0
0,22,23,18,0,0,0,0,1,0,0
0,23,23,18,0,0,0,0,1,0,0
0,0,26,18,1,0,1,0,0,0,0
0,1,26,18,1,0,1,0,0,0,0
0,2,26,18,1,0,1,0,0,0,0
0,3,26,18,1,0,1,0,0,0,0
0,4,26,18,1,0,1,0,0,0,0
0,5,26,18,1,0,1,0,0,0,0
15,6,26,18,1,0,1,0,0,0,0
36,7,26,18,1,0,1,0,0,0,0
90,8,26,18,1,0,1,0,0,0,0
248,9,26,18,1,0,1,0,0,0,0
369,10,26,18,1,0,1,0,0,0,0
596,11,26,18,1,0,1,0,0,0,0
495,12,26,18,1,0,1,0,0,0,0
664,13,26,18,1,0,1,0,0,0,0
948,14,26,18,1,0,1,0,0,0,0
810,15,26,18,1,0,1,0,0,0,0
622,16,26,18,1,0,1,0,0,0,0
91,17,26,18,1,0,1,0,0,0,0
28,18,26,18,1,0,1,0,0,0,0
0,19,26,18,1,0,1,0,0,0,0
0,20,26,18,1,0,1,0,0,0,0
0,21,26,18,1,0,1,0,0,0,0
0,22,26,18,1,0,1,0,0,0,0
0,23,26,18,1,0,1,0,0,0,0
0,0,27,19,1,1,0,0,0,0,0
0,1,27,19,1,1,0,0,0,0,0
0,2,27,19,1,1,0,0,0,0,0
0,3,27,19,1,1,0,0,0,0,0
0,4,27,19,1,1,0,0,0,0,0
0,5,27,19,1,1,0,0,0,0,0
30,6,27,19,1,1,0,0,0,0,0
92,7,27,19,1,1,0,0,0,0,0
317,8,27,19,1,1,0,0,0,0,0
762,9,27,19,1,1,0,0,0,0,0
928,10,27,19,1,1,0,0,0,0,0
843,11,27,19,1,1,0,0,0,0,0
422,12,27,19,1,1,0,0,0,0,0
842,13,27,19,1,1,0,0,0,0,0
883,14,27,19,1,1,0,0,0,0,0
145,15,27,19,1,1,0,0,0,0,0
183,16,27,19,1,1,0,0,0,0,0
303,17,27,19,1,1,0,0,0,0,0
69,18,27,19,1,1,0,0,0,0,0
0,19,27,19,1,1,0,0,0,0,0
0,20,27,19,1,1,0,0,0,0,0
0,21,27,19,1,1,0,0,0,0,0
0,22,27,19,1,1,0,0,0,0,0
0,23,27,19,1,1,0,0,0,0,0
0,0,25,18,2,0,1,0,0,0,0
0,1,25,18,2,0,1,0,0,0,0
0,2,25,18,2,0,1,0,0,0,0
0,3,25,18,2,0,1,0,0,0,0
0,4,25,18,2,0,1,0,0,0,0
0,5,25,18,2,0,1,0,0,0,0
16,6,25,18,2,0,1,0,0,0,0
55,7,25,18,2,0,1,0,0,0,0
160,8,25,18,2,0,1,0,0,0,0
293,9,25,18,2,0,1,0,0,0,0
592,10,25,18,2,0,1,0,0,0,0
422,11,25,18,2,0,1,0,0,0,0
346,12,25,18,2,0,1,0,0,0,0
579,13,25,18,2,0,1,0,0,0,0
155,14,25,18,2,0,1,0,0,0,0
394,15,25,18,2,0,1,0,0,0,0
286,16,25,18,2,0,1,0,0,0,0
141,17,25,18,2,0,1,0,0,0,0
28,18,25,18,2,0,1,0,0,0,0
0,19,25,18,2,0,1,0,0,0,0
0,20,25,18,2,0,1,0,0,0,0
0,21,25,18,2,0,1,0,0,0,0
0,22,25,18,2,0,1,0,0,0,0
0,23,25,18,2,0,1,0,0,0,0
0,0,21,17,3,0,0,1,0,0,0
0,1,21,17,3,0,0,1,0,0,0
0,2,21,17,3,0,0,1,0,0,0
0,3,21,17,3,0,0,1,0,0,0
0,4,21,17,3,0,0,1,0,0,0
0,5,21,17,3,0,0,1,0,0,0
7,6,21,17,3,0,0,1,0,0,0
20,7,21,17,3,0,0,1,0,0,0
48,8,21,17,3,0,0,1,0,0,0
100,9,21,17,3,0,0,1,0,0,0
71,10,21,17,3,0,0,1,0,0,0
147,11,21,17,3,0,0,1,0,0,0
249,12,21,17,3,0,0,1,0,0,0
505,13,21,17,3,0,0,1,0,0,0
308,14,21,17,3,0,0,1,0,0,0
764,15,21,17,3,0,0,1,0,0,0
628,16,21,17,3,0,0,1,0,0,0
148,17,21,17,3,0,0,1,0,0,0
43,18,21,17,3,0,0,1,0,0,0
0,19,21,17,3,0,0,1,0,0,0
0,20,21,17,3,0,0,1,0,0,0
0,21,21,17,3,0,0,1,0,0,0
0,22,21,17,3,0,0,1,0,0,0
0,23,21,17,3,0,0,1,0,0,0
0,0,23,17,1,0,0,0,1,0,0
0,1,23,17,1,0,0,0,1,0,0
0,2,23,17,1,0,0,0,1,0,0
0,3,23,17,1,0,0,0,1,0,0
0,4,23,17,1,0,0,0,1,0,0
0,5,23,17,1,0,0,0,1,0,0
14,6,23,17,1,0,0,0,1,0,0
105,7,23,17,1,0,0,0,1,0,0
160,8,23,17,1,0,0,0,1,0,0
382,9,23,17,1,0,0,0,1,0,0
321,10,23,17,1,0,0,0,1,0,0
328,11,23,17,1,0,0,0,1,0,0
224,12,23,17,1,0,0,0,1,0,0
423,13,23,17,1,0,0,0,1,0,0
610,14,23,17,1,0,0,0,1,0,0
383,15,23,17,1,0,0,0,1,0,0
402,16,23,17,1,0,0,0,1,0,0
299,17,23,17,1,0,0,0,1,0,0
42,18,23,17,1,0,0,0,1,0,0
0,19,23,17,1,0,0,0,1,0,0
0,20,23,17,1,0,0,0,1,0,0
0,21,23,17,1,0,0,0,1,0,0
0,22,23,17,1,0,0,0,1,0,0
0,23,23,17,1,0,0,0,1,0,0
