TRI,hour,maxT,minT,windSpeed,cloudy,dark,heavy,light,medium,sun
0,1,27,23,1,0,0,0,1,0,0
0,2,27,23,1,0,0,0,1,0,0
0,3,27,23,1,0,0,0,1,0,0
0,4,27,23,1,0,0,0,1,0,0
0,5,27,23,1,0,0,0,1,0,0
14,6,27,23,1,0,0,0,1,0,0
30,7,27,23,1,0,0,0,1,0,0
89,8,27,23,1,0,0,0,1,0,0
138,9,27,23,1,0,0,0,1,0,0
168,10,27,23,1,0,0,0,1,0,0
185,11,27,23,1,0,0,0,1,0,0
203,12,27,23,1,0,0,0,1,0,0
198,13,27,23,1,0,0,0,1,0,0
314,14,27,23,1,0,0,0,1,0,0
224,15,27,23,1,0,0,0,1,0,0
151,16,27,23,1,0,0,0,1,0,0
98,17,27,23,1,0,0,0,1,0,0
28,18,27,23,1,0,0,0,1,0,0
0,19,27,23,1,0,0,0,1,0,0
0,20,27,23,1,0,0,0,1,0,0
0,21,27,23,1,0,0,0,1,0,0
0,22,27,23,1,0,0,0,1,0,0
0,23,27,23,1,0,0,0,1,0,0
0,0,30,23,2,0,1,0,0,0,0
0,1,30,23,2,0,1,0,0,0,0
0,2,30,23,2,0,1,0,0,0,0
0,3,30,23,2,0,1,0,0,0,0
0,4,30,23,2,0,1,0,0,0,0
0,5,30,23,2,0,1,0,0,0,0
14,6,30,23,2,0,1,0,0,0,0
54,7,30,23,2,0,1,0,0,0,0
87,8,30,23,2,0,1,0,0,0,0
832,9,30,23,2,0,1,0,0,0,0
754,10,30,23,2,0,1,0,0,0,0
835,11,30,23,2,0,1,0,0,0,0
793,12,30,23,2,0,1,0,0,0,0
235,13,30,23,2,0,1,0,0,0,0
145,14,30,23,2,0,1,0,0,0,0
211,15,30,23,2,0,1,0,0,0,0
217,16,30,23,2,0,1,0,0,0,0
95,17,30,23,2,0,1,0,0,0,0
80,18,30,23,2,0,1,0,0,0,0
0,19,30,23,2,0,1,0,0,0,0
0,20,30,23,2,0,1,0,0,0,0
0,21,30,23,2,0,1,0,0,0,0
0,22,30,23,2,0,1,0,0,0,0
0,23,30,23,2,0,1,0,0,0,0
0,0,34,24,1,0,1,0,0,0,0
0,1,34,24,1,0,1,0,0,0,0
0,2,34,24,1,0,1,0,0,0,0
0,3,34,24,1,0,1,0,0,0,0
0,4,34,24,1,0,1,0,0,0,0
0,5,34,24,1,0,1,0,0,0,0
32,6,34,24,1,0,1,0,0,0,0
152,7,34,24,1,0,1,0,0,0,0
273,8,34,24,1,0,1,0,0,0,0
372,9,34,24,1,0,1,0,0,0,0
477,10,34,24,1,0,1,0,0,0,0
483,11,34,24,1,0,1,0,0,0,0
979,12,34,24,1,0,1,0,0,0,0
957,13,34,24,1,0,1,0,0,0,0
901,14,34,24,1,0,1,0,0,0,0
802,15,34,24,1,0,1,0,0,0,0
548,16,34,24,1,0,1,0,0,0,0
292,17,34,24,1,0,1,0,0,0,0
101,18,34,24,1,0,1,0,0,0,0
0,19,34,24,1,0,1,0,0,0,0
0,20,34,24,1,0,1,0,0,0,0
0,21,34,24,1,0,1,0,0,0,0
0,22,34,24,1,0,1,0,0,0,0
0,23,34,24,1,0,1,0,0,0,0
0,0,33,25,2,0,1,0,0,0,0
0,1,33,25,2,0,1,0,0,0,0
0,2,33,25,2,0,1,0,0,0,0
0,3,33,25,2,0,1,0,0,0,0
0,4,33,25,2,0,1,0,0,0,0
0,5,33,25,2,0,1,0,0,0,0
107,6,33,25,2,0,1,0,0,0,0
143,7,33,25,2,0,1,0,0,0,0
79,8,33,25,2,0,1,0,0,0,0
329,9,33,25,2,0,1,0,0,0,0
260,10,33,25,2,0,1,0,0,0,0
497,11,33,25,2,0,1,0,0,0,0
631,12,33,25,2,0,1,0,0,0,0
494,13,33,25,2,0,1,0,0,0,0
573,14,33,25,2,0,1,0,0,0,0
601,15,33,25,2,0,1,0,0,0,0
495,16,33,25,2,0,1,0,0,0,0
205,17,33,25,2,0,1,0,0,0,0
48,18,33,25,2,0,1,0,0,0,0
6,19,33,25,2,0,1,0,0,0,0
0,20,33,25,2,0,1,0,0,0,0
0,21,33,25,2,0,1,0,0,0,0
0,22,33,25,2,0,1,0,0,0,0
0,23,33,25,2,0,1,0,0,0,0
0,0,33,24,2,0,1,0,0,0,0
0,1,33,24,2,0,1,0,0,0,0
0,2,33,24,2,0,1,0,0,0,0
0,3,33,24,2,0,1,0,0,0,0
0,4,33,24,2,0,1,0,0,0,0
0,5,33,24,2,0,1,0,0,0,0
20,6,33,24,2,0,1,0,0,0,0
87,7,33,24,2,0,1,0,0,0,0
199,8,33,24,2,0,1,0,0,0,0
275,9,33,24,2,0,1,0,0,0,0
454,10,33,24,2,0,1,0,0,0,0
671,11,33,24,2,0,1,0,0,0,0
768,12,33,24,2,0,1,0,0,0,0
302,13,33,24,2,0,1,0,0,0,0
139,14,33,24,2,0,1,0,0,0,0
247,15,33,24,2,0,1,0,0,0,0
81,16,33,24,2,0,1,0,0,0,0
284,17,33,24,2,0,1,0,0,0,0
150,18,33,24,2,0,1,0,0,0,0
11,19,33,24,2,0,1,0,0,0,0
0,20,33,24,2,0,1,0,0,0,0
0,21,33,24,2,0,1,0,0,0,0
0,22,33,24,2,0,1,0,0,0,0
0,23,33,24,2,0,1,0,0,0,0
0,0,30,25,0,0,1,0,0,0,0
0,1,30,25,0,0,1,0,0,0,0
0,2,30,25,0,0,1,0,0,0,0
0,3,30,25,0,0,1,0,0,0,0
0,4,30,25,0,0,1,0,0,0,0
0,5,30,25,0,0,1,0,0,0,0
27,6,30,25,0,0,1,0,0,0,0
36,7,30,25,0,0,1,0,0,0,0
60,8,30,25,0,0,1,0,0,0,0
79,9,30,25,0,0,1,0,0,0,0
146,10,30,25,0,0,1,0,0,0,0
232,11,30,25,0,0,1,0,0,0,0
378,12,30,25,0,0,1,0,0,0,0
940,13,30,25,0,0,1,0,0,0,0
622,14,30,25,0,0,1,0,0,0,0
445,15,30,25,0,0,1,0,0,0,0
297,16,30,25,0,0,1,0,0,0,0
169,17,30,25,0,0,1,0,0,0,0
148,18,30,25,0,0,1,0,0,0,0
8,19,30,25,0,0,1,0,0,0,0
0,20,30,25,0,0,1,0,0,0,0
0,21,30,25,0,0,1,0,0,0,0
0,22,30,25,0,0,1,0,0,0,0
0,23,30,25,0,0,1,0,0,0,0
0,0,32,24,2,0,1,0,0,0,0
0,1,32,24,2,0,1,0,0,0,0
0,2,32,24,2,0,1,0,0,0,0
0,3,32,24,2,0,1,0,0,0,0
0,4,32,24,2,0,1,0,0,0,0
0,5,32,24,2,0,1,0,0,0,0
18,6,32,24,2,0,1,0,0,0,0
53,7,32,24,2,0,1,0,0,0,0
127,8,32,24,2,0,1,0,0,0,0
160,9,32,24,2,0,1,0,0,0,0
313,10,32,24,2,0,1,0,0,0,0
426,11,32,24,2,0,1,0,0,0,0
461,12,32,24,2,0,1,0,0,0,0
671,13,32,24,2,0,1,0,0,0,0
659,14,32,24,2,0,1,0,0,0,0
702,15,32,24,2,0,1,0,0,0,0
368,16,32,24,2,0,1,0,0,0,0
202,17,32,24,2,0,1,0,0,0,0
46,18,32,24,2,0,1,0,0,0,0
0,19,32,24,2,0,1,0,0,0,0
0,20,32,24,2,0,1,0,0,0,0
0,21,32,24,2,0,1,0,0,0,0
0,22,32,24,2,0,1,0,0,0,0
0,23,32,24,2,0,1,0,0,0,0
0,0,34,24,2,0,1,0,0,0,0
0,1,34,24,2,0,1,0,0,0,0
0,2,34,24,2,0,1,0,0,0,0
0,3,34,24,2,0,1,0,0,0,0
0,4,34,24,2,0,1,0,0,0,0
0,5,34,24,2,0,1,0,0,0,0
29,6,34,24,2,0,1,0,0,0,0
71,7,34,24,2,0,1,0,0,0,0
208,8,34,24,2,0,1,0,0,0,0
307,9,34,24,2,0,1,0,0,0,0
451,10,34,24,2,0,1,0,0,0,0
799,11,34,24,2,0,1,0,0,0,0
994,12,34,24,2,0,1,0,0,0,0
731,13,34,24,2,0,1,0,0,0,0
839,14,34,24,2,0,1,0,0,0,0
467,15,34,24,2,0,1,0,0,0,0
582,16,34,24,2,0,1,0,0,0,0
138,17,34,24,2,0,1,0,0,0,0
191,18,34,24,2,0,1,0,0,0,0
0,19,34,24,2,0,1,0,0,0,0
0,20,34,24,2,0,1,0,0,0,0
0,21,34,24,2,0,1,0,0,0,0
0,22,34,24,2,0,1,0,0,0,0
0,23,34,24,2,0,1,0,0,0,0
0,0,35,25,2,1,0,0,0,0,0
0,1,35,25,2,1,0,0,0,0,0
0,2,35,25,2,1,0,0,0,0,0
0,3,35,25,2,1,0,0,0,0,0
0,4,35,25,2,1,0,0,0,0,0
0,5,35,25,2,1,0,0,0,0,0
89,6,35,25,2,1,0,0,0,0,0
81,7,35,25,2,1,0,0,0,0,0
515,8,35,25,2,1,0,0,0,0,0
694,9,35,25,2,1,0,0,0,0,0
819,10,35,25,2,1,0,0,0,0,0
836,11,35,25,2,1,0,0,0,0,0
1052,12,35,25,2,1,0,0,0,0,0
836,13,35,25,2,1,0,0,0,0,0
292,14,35,25,2,1,0,0,0,0,0
716,15,35,25,2,1,0,0,0,0,0
548,16,35,25,2,1,0,0,0,0,0
80,17,35,25,2,1,0,0,0,0,0
48,18,35,25,2,1,0,0,0,0,0
0,19,35,25,2,1,0,0,0,0,0
0,20,35,25,2,1,0,0,0,0,0
0,21,35,25,2,1,0,0,0,0,0
0,22,35,25,2,1,0,0,0,0,0
0,23,35,25,2,1,0,0,0,0,0
0,0,38,26,1,1,0,0,0,0,0
0,1,38,26,1,1,0,0,0,0,0
0,2,38,26,1,1,0,0,0,0,0
0,3,38,26,1,1,0,0,0,0,0
0,4,38,26,1,1,0,0,0,0,0
0,5,38,26,1,1,0,0,0,0,0
77,6,38,26,1,1,0,0,0,0,0
191,7,38,26,1,1,0,0,0,0,0
278,8,38,26,1,1,0,0,0,0,0
562,9,38,26,1,1,0,0,0,0,0
773,10,38,26,1,1,0,0,0,0,0
907,11,38,26,1,1,0,0,0,0,0
919,12,38,26,1,1,0,0,0,0,0
879,13,38,26,1,1,0,0,0,0,0
819,14,38,26,1,1,0,0,0,0,0
670,15,38,26,1,1,0,0,0,0,0
459,16,38,26,1,1,0,0,0,0,0
272,17,38,26,1,1,0,0,0,0,0
72,18,38,26,1,1,0,0,0,0,0
0,19,38,26,1,1,0,0,0,0,0
0,20,38,26,1,1,0,0,0,0,0
0,21,38,26,1,1,0,0,0,0,0
0,22,38,26,1,1,0,0,0,0,0
0,23,38,26,1,1,0,0,0,0,0
0,0,38,26,2,0,1,0,0,0,0
0,1,38,26,2,0,1,0,0,0,0
0,2,38,26,2,0,1,0,0,0,0
0,3,38,26,2,0,1,0,0,0,0
0,4,38,26,2,0,1,0,0,0,0
0,5,38,26,2,0,1,0,0,0,0
26,6,38,26,2,0,1,0,0,0,0
207,7,38,26,2,0,1,0,0,0,0
455,8,38,26,2,0,1,0,0,0,0
673,9,38,26,2,0,1,0,0,0,0
616,10,38,26,2,0,1,0,0,0,0
897,11,38,26,2,0,1,0,0,0,0
900,12,38,26,2,0,1,0,0,0,0
916,13,38,26,2,0,1,0,0,0,0
829,14,38,26,2,0,1,0,0,0,0
676,15,38,26,2,0,1,0,0,0,0
235,16,38,26,2,0,1,0,0,0,0
63,17,38,26,2,0,1,0,0,0,0
0,18,38,26,2,0,1,0,0,0,0
0,19,38,26,2,0,1,0,0,0,0
0,20,38,26,2,0,1,0,0,0,0
0,21,38,26,2,0,1,0,0,0,0
0,22,38,26,2,0,1,0,0,0,0
0,23,38,26,2,0,1,0,0,0,0
0,0,34,25,3,0,0,0,0,1,0
0,1,34,25,3,0,0,0,0,1,0
0,2,34,25,3,0,0,0,0,1,0
0,3,34,25,3,0,0,0,0,1,0
0,4,34,25,3,0,0,0,0,1,0
0,5,34,25,3,0,0,0,0,1,0
62,6,34,25,3,0,0,0,0,1,0
242,7,34,25,3,0,0,0,0,1,0
164,8,34,25,3,0,0,0,0,1,0
284,9,34,25,3,0,0,0,0,1,0
800,10,34,25,3,0,0,0,0,1,0
437,11,34,25,3,0,0,0,0,1,0
632,12,34,25,3,0,0,0,0,1,0
772,13,34,25,3,0,0,0,0,1,0
815,14,34,25,3,0,0,0,0,1,0
696,15,34,25,3,0,0,0,0,1,0
510,16,34,25,3,0,0,0,0,1,0
309,17,34,25,3,0,0,0,0,1,0
42,18,34,25,3,0,0,0,0,1,0
0,19,34,25,3,0,0,0,0,1,0
0,20,34,25,3,0,0,0,0,1,0
0,21,34,25,3,0,0,0,0,1,0
0,22,34,25,3,0,0,0,0,1,0
0,23,34,25,3,0,0,0,0,1,0
0,0,30,24,2,0,0,0,1,0,0
0,1,30,24,2,0,0,0,1,0,0
0,2,30,24,2,0,0,0,1,0,0
0,3,30,24,2,0,0,0,1,0,0
0,4,30,24,2,0,0,0,1,0,0
0,5,30,24,2,0,0,0,1,0,0
16,6,30,24,2,0,0,0,1,0,0
41,7,30,24,2,0,0,0,1,0,0
47,8,30,24,2,0,0,0,1,0,0
149,9,30,24,2,0,0,0,1,0,0
247,10,30,24,2,0,0,0,1,0,0
256,11,30,24,2,0,0,0,1,0,0
343,12,30,24,2,0,0,0,1,0,0
386,13,30,24,2,0,0,0,1,0,0
335,14,30,24,2,0,0,0,1,0,0
531,15,30,24,2,0,0,0,1,0,0
309,16,30,24,2,0,0,0,1,0,0
372,17,30,24,2,0,0,0,1,0,0
163,18,30,24,2,0,0,0,1,0,0
0,19,30,24,2,0,0,0,1,0,0
0,20,30,24,2,0,0,0,1,0,0
0,21,30,24,2,0,0,0,1,0,0
0,22,30,24,2,0,0,0,1,0,0
0,23,30,24,2,0,0,0,1,0,0
0,0,34,24,2,0,1,0,0,0,0
0,1,34,24,2,0,1,0,0,0,0
0,2,34,24,2,0,1,0,0,0,0
0,3,34,24,2,0,1,0,0,0,0
0,4,34,24,2,0,1,0,0,0,0
0,5,34,24,2,0,1,0,0,0,0
37,6,34,24,2,0,1,0,0,0,0
354,7,34,24,2,0,1,0,0,0,0
485,8,34,24,2,0,1,0,0,0,0
712,9,34,24,2,0,1,0,0,0,0
988,10,34,24,2,0,1,0,0,0,0
1042,11,34,24,2,0,1,0,0,0,0
826,12,34,24,2,0,1,0,0,0,0
933,13,34,24,2,0,1,0,0,0,0
802,14,34,24,2,0,1,0,0,0,0
690,15,34,24,2,0,1,0,0,0,0
484,16,34,24,2,0,1,0,0,0,0
311,17,34,24,2,0,1,0,0,0,0
112,18,34,24,2,0,1,0,0,0,0
0,19,34,24,2,0,1,0,0,0,0
0,20,34,24,2,0,1,0,0,0,0
0,21,34,24,2,0,1,0,0,0,0
0,22,34,24,2,0,1,0,0,0,0
0,23,34,24,2,0,1,0,0,0,0
