TRI,hour,maxT,minT,windSpeed,cloudy,dark,light,medium,sun
61,18,35,25,1,0,1,0,0,0
0,19,35,25,1,0,1,0,0,0
0,20,35,25,1,0,1,0,0,0
0,21,35,25,1,0,1,0,0,0
0,22,35,25,1,0,1,0,0,0
0,23,35,25,1,0,1,0,0,0
0,0,36,26,1,1,0,0,0,0
0,1,36,26,1,1,0,0,0,0
0,2,36,26,1,1,0,0,0,0
0,3,36,26,1,1,0,0,0,0
0,4,36,26,1,1,0,0,0,0
0,5,36,26,1,1,0,0,0,0
77,6,36,26,1,1,0,0,0,0
243,7,36,26,1,1,0,0,0,0
435,8,36,26,1,1,0,0,0,0
621,9,36,26,1,1,0,0,0,0
789,10,36,26,1,1,0,0,0,0
867,11,36,26,1,1,0,0,0,0
948,12,36,26,1,1,0,0,0,0
921,13,36,26,1,1,0,0,0,0
836,14,36,26,1,1,0,0,0,0
677,15,36,26,1,1,0,0,0,0
517,16,36,26,1,1,0,0,0,0
307,17,36,26,1,1,0,0,0,0
116,18,36,26,1,1,0,0,0,0
0,19,36,26,1,1,0,0,0,0
0,20,36,26,1,1,0,0,0,0
0,21,36,26,1,1,0,0,0,0
0,22,36,26,1,1,0,0,0,0
0,23,36,26,1,1,0,0,0,0
0,0,37,26,2,1,0,0,0,0
0,1,37,26,2,1,0,0,0,0
0,2,37,26,2,1,0,0,0,0
0,3,37,26,2,1,0,0,0,0
0,4,37,26,2,1,0,0,0,0
0,5,37,26,2,1,0,0,0,0
67,6,37,26,2,1,0,0,0,0
223,7,37,26,2,1,0,0,0,0
450,8,37,26,2,1,0,0,0,0
674,9,37,26,2,1,0,0,0,0
711,10,37,26,2,1,0,0,0,0
477,11,37,26,2,1,0,0,0,0
705,12,37,26,2,1,0,0,0,0
940,13,37,26,2,1,0,0,0,0
835,14,37,26,2,1,0,0,0,0
267,15,37,26,2,1,0,0,0,0
553,16,37,26,2,1,0,0,0,0
265,17,37,26,2,1,0,0,0,0
90,18,37,26,2,1,0,0,0,0
0,19,37,26,2,1,0,0,0,0
0,20,37,26,2,1,0,0,0,0
0,21,37,26,2,1,0,0,0,0
0,22,37,26,2,1,0,0,0,0
0,23,37,26,2,1,0,0,0,0
0,0,32,26,2,0,0,0,1,0
0,1,32,26,2,0,0,0,1,0
0,2,32,26,2,0,0,0,1,0
0,3,32,26,2,0,0,0,1,0
0,4,32,26,2,0,0,0,1,0
0,5,32,26,2,0,0,0,1,0
76,6,32,26,2,0,0,0,1,0
193,7,32,26,2,0,0,0,1,0
145,8,32,26,2,0,0,0,1,0
513,9,32,26,2,0,0,0,1,0
283,10,32,26,2,0,0,0,1,0
89,11,32,26,2,0,0,0,1,0
162,12,32,26,2,0,0,0,1,0
305,13,32,26,2,0,0,0,1,0
156,14,32,26,2,0,0,0,1,0
97,15,32,26,2,0,0,0,1,0
116,16,32,26,2,0,0,0,1,0
96,17,32,26,2,0,0,0,1,0
45,18,32,26,2,0,0,0,1,0
0,19,32,26,2,0,0,0,1,0
0,20,32,26,2,0,0,0,1,0
0,21,32,26,2,0,0,0,1,0
0,22,32,26,2,0,0,0,1,0
0,23,32,26,2,0,0,0,1,0
0,0,34,26,1,0,0,1,0,0
0,1,34,26,1,0,0,1,0,0
0,2,34,26,1,0,0,1,0,0
0,3,34,26,1,0,0,1,0,0
0,4,34,26,1,0,0,1,0,0
0,5,34,26,1,0,0,1,0,0
54,6,34,26,1,0,0,1,0,0
170,7,34,26,1,0,0,1,0,0
365,8,34,26,1,0,0,1,0,0
694,9,34,26,1,0,0,1,0,0
633,10,34,26,1,0,0,1,0,0
787,11,34,26,1,0,0,1,0,0
188,12,34,26,1,0,0,1,0,0
36,13,34,26,1,0,0,1,0,0
9,14,34,26,1,0,0,1,0,0
22,15,34,26,1,0,0,1,0,0
93,16,34,26,1,0,0,1,0,0
107,17,34,26,1,0,0,1,0,0
26,18,34,26,1,0,0,1,0,0
0,19,34,26,1,0,0,1,0,0
0,20,34,26,1,0,0,1,0,0
0,21,34,26,1,0,0,1,0,0
0,22,34,26,1,0,0,1,0,0
0,23,34,26,1,0,0,1,0,0
0,0,35,27,1,1,0,0,0,0
0,1,35,27,1,1,0,0,0,0
0,2,35,27,1,1,0,0,0,0
0,3,35,27,1,1,0,0,0,0
0,4,35,27,1,1,0,0,0,0
0,5,35,27,1,1,0,0,0,0
80,6,35,27,1,1,0,0,0,0
154,7,35,27,1,1,0,0,0,0
360,8,35,27,1,1,0,0,0,0
275,9,35,27,1,1,0,0,0,0
787,10,35,27,1,1,0,0,0,0
884,11,35,27,1,1,0,0,0,0
721,12,35,27,1,1,0,0,0,0
359,13,35,27,1,1,0,0,0,0
831,14,35,27,1,1,0,0,0,0
574,15,35,27,1,1,0,0,0,0
249,16,35,27,1,1,0,0,0,0
276,17,35,27,1,1,0,0,0,0
49,18,35,27,1,1,0,0,0,0
0,19,35,27,1,1,0,0,0,0
0,20,35,27,1,1,0,0,0,0
0,21,35,27,1,1,0,0,0,0
0,22,35,27,1,1,0,0,0,0
0,23,35,27,1,1,0,0,0,0
0,0,35,27,2,0,0,0,0,1
0,1,35,27,2,0,0,0,0,1
0,2,35,27,2,0,0,0,0,1
0,3,35,27,2,0,0,0,0,1
0,4,35,27,2,0,0,0,0,1
0,5,35,27,2,0,0,0,0,1
79,6,35,27,2,0,0,0,0,1
255,7,35,27,2,0,0,0,0,1
539,8,35,27,2,0,0,0,0,1
677,9,35,27,2,0,0,0,0,1
810,10,35,27,2,0,0,0,0,1
969,11,35,27,2,0,0,0,0,1
920,12,35,27,2,0,0,0,0,1
937,13,35,27,2,0,0,0,0,1
593,14,35,27,2,0,0,0,0,1
723,15,35,27,2,0,0,0,0,1
518,16,35,27,2,0,0,0,0,1
300,17,35,27,2,0,0,0,0,1
25,18,35,27,2,0,0,0,0,1
0,19,35,27,2,0,0,0,0,1
0,20,35,27,2,0,0,0,0,1
0,21,35,27,2,0,0,0,0,1
0,22,35,27,2,0,0,0,0,1
0,23,35,27,2,0,0,0,0,1
0,0,36,26,3,1,0,0,0,0
0,1,36,26,3,1,0,0,0,0
0,2,36,26,3,1,0,0,0,0
0,3,36,26,3,1,0,0,0,0
0,4,36,26,3,1,0,0,0,0
0,5,36,26,3,1,0,0,0,0
44,6,36,26,3,1,0,0,0,0
252,7,36,26,3,1,0,0,0,0
429,8,36,26,3,1,0,0,0,0
631,9,36,26,3,1,0,0,0,0
824,10,36,26,3,1,0,0,0,0
434,11,36,26,3,1,0,0,0,0
966,12,36,26,3,1,0,0,0,0
973,13,36,26,3,1,0,0,0,0
805,14,36,26,3,1,0,0,0,0
148,15,36,26,3,1,0,0,0,0
188,16,36,26,3,1,0,0,0,0
37,17,36,26,3,1,0,0,0,0
32,18,36,26,3,1,0,0,0,0
0,19,36,26,3,1,0,0,0,0
0,20,36,26,3,1,0,0,0,0
0,21,36,26,3,1,0,0,0,0
0,22,36,26,3,1,0,0,0,0
0,23,36,26,3,1,0,0,0,0
0,0,37,28,1,1,0,0,0,0
0,1,37,28,1,1,0,0,0,0
0,2,37,28,1,1,0,0,0,0
0,3,37,28,1,1,0,0,0,0
0,4,37,28,1,1,0,0,0,0
0,5,37,28,1,1,0,0,0,0
71,6,37,28,1,1,0,0,0,0
236,7,37,28,1,1,0,0,0,0
440,8,37,28,1,1,0,0,0,0
576,9,37,28,1,1,0,0,0,0
753,10,37,28,1,1,0,0,0,0
898,11,37,28,1,1,0,0,0,0
1009,12,37,28,1,1,0,0,0,0
896,13,37,28,1,1,0,0,0,0
496,14,37,28,1,1,0,0,0,0
716,15,37,28,1,1,0,0,0,0
41,16,37,28,1,1,0,0,0,0
31,17,37,28,1,1,0,0,0,0
23,18,37,28,1,1,0,0,0,0
0,19,37,28,1,1,0,0,0,0
0,20,37,28,1,1,0,0,0,0
0,21,37,28,1,1,0,0,0,0
0,22,37,28,1,1,0,0,0,0
0,23,37,28,1,1,0,0,0,0
0,0,37,26,5,0,0,0,0,1
0,1,37,26,5,0,0,0,0,1
0,2,37,26,5,0,0,0,0,1
0,3,37,26,5,0,0,0,0,1
0,4,37,26,5,0,0,0,0,1
0,5,37,26,5,0,0,0,0,1
85,6,37,26,5,0,0,0,0,1
260,7,37,26,5,0,0,0,0,1
430,8,37,26,5,0,0,0,0,1
639,9,37,26,5,0,0,0,0,1
777,10,37,26,5,0,0,0,0,1
894,11,37,26,5,0,0,0,0,1
271,12,37,26,5,0,0,0,0,1
931,13,37,26,5,0,0,0,0,1
861,14,37,26,5,0,0,0,0,1
702,15,37,26,5,0,0,0,0,1
353,16,37,26,5,0,0,0,0,1
115,17,37,26,5,0,0,0,0,1
53,18,37,26,5,0,0,0,0,1
0,19,37,26,5,0,0,0,0,1
0,20,37,26,5,0,0,0,0,1
0,21,37,26,5,0,0,0,0,1
0,22,37,26,5,0,0,0,0,1
0,23,37,26,5,0,0,0,0,1
0,0,34,27,2,0,0,0,1,0
0,1,34,27,2,0,0,0,1,0
0,2,34,27,2,0,0,0,1,0
0,3,34,27,2,0,0,0,1,0
0,4,34,27,2,0,0,0,1,0
0,5,34,27,2,0,0,0,1,0
25,6,34,27,2,0,0,0,1,0
215,7,34,27,2,0,0,0,1,0
350,8,34,27,2,0,0,0,1,0
378,9,34,27,2,0,0,0,1,0
450,10,34,27,2,0,0,0,1,0
757,11,34,27,2,0,0,0,1,0
572,12,34,27,2,0,0,0,1,0
532,13,34,27,2,0,0,0,1,0
9,14,34,27,2,0,0,0,1,0
0,15,34,27,2,0,0,0,1,0
6,16,34,27,2,0,0,0,1,0
13,17,34,27,2,0,0,0,1,0
13,18,34,27,2,0,0,0,1,0
0,19,34,27,2,0,0,0,1,0
0,20,34,27,2,0,0,0,1,0
0,21,34,27,2,0,0,0,1,0
0,22,34,27,2,0,0,0,1,0
0,23,34,27,2,0,0,0,1,0
0,0,32,26,1,0,1,0,0,0
0,1,32,26,1,0,1,0,0,0
0,2,32,26,1,0,1,0,0,0
0,3,32,26,1,0,1,0,0,0
0,4,32,26,1,0,1,0,0,0
0,5,32,26,1,0,1,0,0,0
33,6,32,26,1,0,1,0,0,0
119,7,32,26,1,0,1,0,0,0
245,8,32,26,1,0,1,0,0,0
548,9,32,26,1,0,1,0,0,0
218,10,32,26,1,0,1,0,0,0
129,11,32,26,1,0,1,0,0,0
279,12,32,26,1,0,1,0,0,0
388,13,32,26,1,0,1,0,0,0
421,14,32,26,1,0,1,0,0,0
284,15,32,26,1,0,1,0,0,0
156,16,32,26,1,0,1,0,0,0
203,17,32,26,1,0,1,0,0,0
129,18,32,26,1,0,1,0,0,0
0,19,32,26,1,0,1,0,0,0
0,20,32,26,1,0,1,0,0,0
0,21,32,26,1,0,1,0,0,0
0,22,32,26,1,0,1,0,0,0
0,23,32,26,1,0,1,0,0,0
