TRI,hour,maxT,minT,windSpeed,cloudy,dark,heavy,light,medium,sun
638,9,37,26,1,1,0,0,0,0,0
776,10,37,26,1,1,0,0,0,0,0
892,11,37,26,1,1,0,0,0,0,0
939,12,37,26,1,1,0,0,0,0,0
923,13,37,26,1,1,0,0,0,0,0
835,14,37,26,1,1,0,0,0,0,0
689,15,37,26,1,1,0,0,0,0,0
440,16,37,26,1,1,0,0,0,0,0
263,17,37,26,1,1,0,0,0,0,0
66,18,37,26,1,1,0,0,0,0,0
1,19,37,26,1,1,0,0,0,0,0
0,20,37,26,1,1,0,0,0,0,0
0,21,37,26,1,1,0,0,0,0,0
0,22,37,26,1,1,0,0,0,0,0
0,23,37,26,1,1,0,0,0,0,0
0,0,34,23,2,0,1,0,0,0,0
0,1,34,23,2,0,1,0,0,0,0
0,2,34,23,2,0,1,0,0,0,0
0,3,34,23,2,0,1,0,0,0,0
0,4,34,23,2,0,1,0,0,0,0
0,5,34,23,2,0,1,0,0,0,0
20,6,34,23,2,0,1,0,0,0,0
63,7,34,23,2,0,1,0,0,0,0
183,8,34,23,2,0,1,0,0,0,0
385,9,34,23,2,0,1,0,0,0,0
345,10,34,23,2,0,1,0,0,0,0
559,11,34,23,2,0,1,0,0,0,0
456,12,34,23,2,0,1,0,0,0,0
400,13,34,23,2,0,1,0,0,0,0
506,14,34,23,2,0,1,0,0,0,0
205,15,34,23,2,0,1,0,0,0,0
52,16,34,23,2,0,1,0,0,0,0
106,17,34,23,2,0,1,0,0,0,0
8,18,34,23,2,0,1,0,0,0,0
0,19,34,23,2,0,1,0,0,0,0
0,20,34,23,2,0,1,0,0,0,0
0,21,34,23,2,0,1,0,0,0,0
0,22,34,23,2,0,1,0,0,0,0
0,23,34,23,2,0,1,0,0,0,0
0,0,34,25,0,0,1,0,0,0,0
0,1,34,25,0,0,1,0,0,0,0
0,2,34,25,0,0,1,0,0,0,0
0,3,34,25,0,0,1,0,0,0,0
0,4,34,25,0,0,1,0,0,0,0
0,5,34,25,0,0,1,0,0,0,0
0,6,34,25,0,0,1,0,0,0,0
30,7,34,25,0,0,1,0,0,0,0
48,8,34,25,0,0,1,0,0,0,0
253,9,34,25,0,0,1,0,0,0,0
807,10,34,25,0,0,1,0,0,0,0
769,11,34,25,0,0,1,0,0,0,0
957,12,34,25,0,0,1,0,0,0,0
922,13,34,25,0,0,1,0,0,0,0
826,14,34,25,0,0,1,0,0,0,0
706,15,34,25,0,0,1,0,0,0,0
545,16,34,25,0,0,1,0,0,0,0
346,17,34,25,0,0,1,0,0,0,0
135,18,34,25,0,0,1,0,0,0,0
0,19,34,25,0,0,1,0,0,0,0
0,20,34,25,0,0,1,0,0,0,0
0,21,34,25,0,0,1,0,0,0,0
0,22,34,25,0,0,1,0,0,0,0
0,23,34,25,0,0,1,0,0,0,0
0,0,36,26,1,0,0,0,0,0,1
0,1,36,26,1,0,0,0,0,0,1
0,2,36,26,1,0,0,0,0,0,1
0,3,36,26,1,0,0,0,0,0,1
0,4,36,26,1,0,0,0,0,0,1
2,5,36,26,1,0,0,0,0,0,1
110,6,36,26,1,0,0,0,0,0,1
287,7,36,26,1,0,0,0,0,0,1
489,8,36,26,1,0,0,0,0,0,1
673,9,36,26,1,0,0,0,0,0,1
801,10,36,26,1,0,0,0,0,0,1
884,11,36,26,1,0,0,0,0,0,1
959,12,36,26,1,0,0,0,0,0,1
872,13,36,26,1,0,0,0,0,0,1
808,14,36,26,1,0,0,0,0,0,1
713,15,36,26,1,0,0,0,0,0,1
261,16,36,26,1,0,0,0,0,0,1
348,17,36,26,1,0,0,0,0,0,1
53,18,36,26,1,0,0,0,0,0,1
0,19,36,26,1,0,0,0,0,0,1
0,20,36,26,1,0,0,0,0,0,1
0,21,36,26,1,0,0,0,0,0,1
0,22,36,26,1,0,0,0,0,0,1
0,23,36,26,1,0,0,0,0,0,1
0,0,35,26,3,0,1,0,0,0,0
0,1,35,26,3,0,1,0,0,0,0
0,2,35,26,3,0,1,0,0,0,0
0,3,35,26,3,0,1,0,0,0,0
0,4,35,26,3,0,1,0,0,0,0
0,5,35,26,3,0,1,0,0,0,0
12,6,35,26,3,0,1,0,0,0,0
95,7,35,26,3,0,1,0,0,0,0
264,8,35,26,3,0,1,0,0,0,0
335,9,35,26,3,0,1,0,0,0,0
336,10,35,26,3,0,1,0,0,0,0
558,11,35,26,3,0,1,0,0,0,0
953,12,35,26,3,0,1,0,0,0,0
754,13,35,26,3,0,1,0,0,0,0
844,14,35,26,3,0,1,0,0,0,0
698,15,35,26,3,0,1,0,0,0,0
499,16,35,26,3,0,1,0,0,0,0
319,17,35,26,3,0,1,0,0,0,0
129,18,35,26,3,0,1,0,0,0,0
5,19,35,26,3,0,1,0,0,0,0
0,20,35,26,3,0,1,0,0,0,0
0,21,35,26,3,0,1,0,0,0,0
0,22,35,26,3,0,1,0,0,0,0
0,23,35,26,3,0,1,0,0,0,0
0,0,35,27,1,0,0,0,0,0,1
0,1,35,27,1,0,0,0,0,0,1
0,2,35,27,1,0,0,0,0,0,1
0,3,35,27,1,0,0,0,0,0,1
0,4,35,27,1,0,0,0,0,0,1
0,5,35,27,1,0,0,0,0,0,1
70,6,35,27,1,0,0,0,0,0,1
235,7,35,27,1,0,0,0,0,0,1
412,8,35,27,1,0,0,0,0,0,1
596,9,35,27,1,0,0,0,0,0,1
751,10,35,27,1,0,0,0,0,0,1
824,11,35,27,1,0,0,0,0,0,1
810,12,35,27,1,0,0,0,0,0,1
846,13,35,27,1,0,0,0,0,0,1
708,14,35,27,1,0,0,0,0,0,1
646,15,35,27,1,0,0,0,0,0,1
459,16,35,27,1,0,0,0,0,0,1
286,17,35,27,1,0,0,0,0,0,1
121,18,35,27,1,0,0,0,0,0,1
2,19,35,27,1,0,0,0,0,0,1
0,20,35,27,1,0,0,0,0,0,1
0,21,35,27,1,0,0,0,0,0,1
0,22,35,27,1,0,0,0,0,0,1
0,23,35,27,1,0,0,0,0,0,1
0,0,36,27,2,0,0,0,0,0,1
0,1,36,27,2,0,0,0,0,0,1
0,2,36,27,2,0,0,0,0,0,1
0,3,36,27,2,0,0,0,0,0,1
0,4,36,27,2,0,0,0,0,0,1
0,5,36,27,2,0,0,0,0,0,1
82,6,36,27,2,0,0,0,0,0,1
227,7,36,27,2,0,0,0,0,0,1
443,8,36,27,2,0,0,0,0,0,1
566,9,36,27,2,0,0,0,0,0,1
764,10,36,27,2,0,0,0,0,0,1
837,11,36,27,2,0,0,0,0,0,1
888,12,36,27,2,0,0,0,0,0,1
886,13,36,27,2,0,0,0,0,0,1
760,14,36,27,2,0,0,0,0,0,1
653,15,36,27,2,0,0,0,0,0,1
520,16,36,27,2,0,0,0,0,0,1
384,17,36,27,2,0,0,0,0,0,1
111,18,36,27,2,0,0,0,0,0,1
1,19,36,27,2,0,0,0,0,0,1
0,20,36,27,2,0,0,0,0,0,1
0,21,36,27,2,0,0,0,0,0,1
0,22,36,27,2,0,0,0,0,0,1
0,23,36,27,2,0,0,0,0,0,1
0,0,35,27,2,1,0,0,0,0,0
0,1,35,27,2,1,0,0,0,0,0
0,2,35,27,2,1,0,0,0,0,0
0,3,35,27,2,1,0,0,0,0,0
0,4,35,27,2,1,0,0,0,0,0
0,5,35,27,2,1,0,0,0,0,0
60,6,35,27,2,1,0,0,0,0,0
219,7,35,27,2,1,0,0,0,0,0
409,8,35,27,2,1,0,0,0,0,0
307,9,35,27,2,1,0,0,0,0,0
723,10,35,27,2,1,0,0,0,0,0
870,11,35,27,2,1,0,0,0,0,0
673,12,35,27,2,1,0,0,0,0,0
373,13,35,27,2,1,0,0,0,0,0
262,14,35,27,2,1,0,0,0,0,0
564,15,35,27,2,1,0,0,0,0,0
381,16,35,27,2,1,0,0,0,0,0
184,17,35,27,2,1,0,0,0,0,0
80,18,35,27,2,1,0,0,0,0,0
0,19,35,27,2,1,0,0,0,0,0
0,20,35,27,2,1,0,0,0,0,0
0,21,35,27,2,1,0,0,0,0,0
0,22,35,27,2,1,0,0,0,0,0
0,23,35,27,2,1,0,0,0,0,0
0,0,31,23,3,0,0,0,0,1,0
0,1,31,23,3,0,0,0,0,1,0
0,2,31,23,3,0,0,0,0,1,0
0,3,31,23,3,0,0,0,0,1,0
0,4,31,23,3,0,0,0,0,1,0
0,5,31,23,3,0,0,0,0,1,0
5,6,31,23,3,0,0,0,0,1,0
81,7,31,23,3,0,0,0,0,1,0
259,8,31,23,3,0,0,0,0,1,0
750,9,31,23,3,0,0,0,0,1,0
371,10,31,23,3,0,0,0,0,1,0
920,11,31,23,3,0,0,0,0,1,0
69,12,31,23,3,0,0,0,0,1,0
36,13,31,23,3,0,0,0,0,1,0
25,14,31,23,3,0,0,0,0,1,0
14,15,31,23,3,0,0,0,0,1,0
0,16,31,23,3,0,0,0,0,1,0
48,17,31,23,3,0,0,0,0,1,0
0,18,31,23,3,0,0,0,0,1,0
0,19,31,23,3,0,0,0,0,1,0
0,20,31,23,3,0,0,0,0,1,0
0,21,31,23,3,0,0,0,0,1,0
0,22,31,23,3,0,0,0,0,1,0
0,23,31,23,3,0,0,0,0,1,0
0,0,32,25,2,0,0,0,0,0,1
0,1,32,25,2,0,0,0,0,0,1
0,2,32,25,2,0,0,0,0,0,1
0,3,32,25,2,0,0,0,0,0,1
0,4,32,25,2,0,0,0,0,0,1
0,5,32,25,2,0,0,0,0,0,1
96,6,32,25,2,0,0,0,0,0,1
258,7,32,25,2,0,0,0,0,0,1
448,8,32,25,2,0,0,0,0,0,1
665,9,32,25,2,0,0,0,0,0,1
803,10,32,25,2,0,0,0,0,0,1
891,11,32,25,2,0,0,0,0,0,1
930,12,32,25,2,0,0,0,0,0,1
874,13,32,25,2,0,0,0,0,0,1
816,14,32,25,2,0,0,0,0,0,1
619,15,32,25,2,0,0,0,0,0,1
518,16,32,25,2,0,0,0,0,0,1
301,17,32,25,2,0,0,0,0,0,1
116,18,32,25,2,0,0,0,0,0,1
1,19,32,25,2,0,0,0,0,0,1
0,20,32,25,2,0,0,0,0,0,1
0,21,32,25,2,0,0,0,0,0,1
0,22,32,25,2,0,0,0,0,0,1
0,23,32,25,2,0,0,0,0,0,1
0,0,34,26,2,1,0,0,0,0,0
0,1,34,26,2,1,0,0,0,0,0
0,2,34,26,2,1,0,0,0,0,0
0,3,34,26,2,1,0,0,0,0,0
0,4,34,26,2,1,0,0,0,0,0
0,5,34,26,2,1,0,0,0,0,0
90,6,34,26,2,1,0,0,0,0,0
248,7,34,26,2,1,0,0,0,0,0
426,8,34,26,2,1,0,0,0,0,0
608,9,34,26,2,1,0,0,0,0,0
747,10,34,26,2,1,0,0,0,0,0
862,11,34,26,2,1,0,0,0,0,0
866,12,34,26,2,1,0,0,0,0,0
830,13,34,26,2,1,0,0,0,0,0
712,14,34,26,2,1,0,0,0,0,0
629,15,34,26,2,1,0,0,0,0,0
475,16,34,26,2,1,0,0,0,0,0
270,17,34,26,2,1,0,0,0,0,0
97,18,34,26,2,1,0,0,0,0,0
0,19,34,26,2,1,0,0,0,0,0
0,20,34,26,2,1,0,0,0,0,0
0,21,34,26,2,1,0,0,0,0,0
0,22,34,26,2,1,0,0,0,0,0
0,23,34,26,2,1,0,0,0,0,0
