TRI,hour,maxT,minT,windSpeed,cloudy,dark,light,medium,sun
328,16,30,24,2,1,0,0,0,0
116,17,30,24,2,1,0,0,0,0
108,18,30,24,2,1,0,0,0,0
1,19,30,24,2,1,0,0,0,0
0,20,30,24,2,1,0,0,0,0
0,21,30,24,2,1,0,0,0,0
0,22,30,24,2,1,0,0,0,0
0,23,30,24,2,1,0,0,0,0
0,0,32,24,2,0,0,0,0,1
0,1,32,24,2,0,0,0,0,1
0,2,32,24,2,0,0,0,0,1
0,3,32,24,2,0,0,0,0,1
0,4,32,24,2,0,0,0,0,1
0,5,32,24,2,0,0,0,0,1
95,6,32,24,2,0,0,0,0,1
275,7,32,24,2,0,0,0,0,1
464,8,32,24,2,0,0,0,0,1
649,9,32,24,2,0,0,0,0,1
781,10,32,24,2,0,0,0,0,1
879,11,32,24,2,0,0,0,0,1
968,12,32,24,2,0,0,0,0,1
884,13,32,24,2,0,0,0,0,1
808,14,32,24,2,0,0,0,0,1
685,15,32,24,2,0,0,0,0,1
518,16,32,24,2,0,0,0,0,1
333,17,32,24,2,0,0,0,0,1
136,18,32,24,2,0,0,0,0,1
4,19,32,24,2,0,0,0,0,1
0,20,32,24,2,0,0,0,0,1
0,21,32,24,2,0,0,0,0,1
0,22,32,24,2,0,0,0,0,1
0,23,32,24,2,0,0,0,0,1
0,0,29,24,2,0,1,0,0,0
0,1,29,24,2,0,1,0,0,0
0,2,29,24,2,0,1,0,0,0
0,3,29,24,2,0,1,0,0,0
0,4,29,24,2,0,1,0,0,0
4,5,29,24,2,0,1,0,0,0
55,6,29,24,2,0,1,0,0,0
107,7,29,24,2,0,1,0,0,0
119,8,29,24,2,0,1,0,0,0
228,9,29,24,2,0,1,0,0,0
190,10,29,24,2,0,1,0,0,0
88,11,29,24,2,0,1,0,0,0
161,12,29,24,2,0,1,0,0,0
355,13,29,24,2,0,1,0,0,0
130,14,29,24,2,0,1,0,0,0
132,15,29,24,2,0,1,0,0,0
201,16,29,24,2,0,1,0,0,0
121,17,29,24,2,0,1,0,0,0
21,18,29,24,2,0,1,0,0,0
3,19,29,24,2,0,1,0,0,0
0,20,29,24,2,0,1,0,0,0
0,21,29,24,2,0,1,0,0,0
0,22,29,24,2,0,1,0,0,0
0,23,29,24,2,0,1,0,0,0
0,0,29,22,3,0,0,0,1,0
0,1,29,22,3,0,0,0,1,0
0,2,29,22,3,0,0,0,1,0
0,3,29,22,3,0,0,0,1,0
0,4,29,22,3,0,0,0,1,0
0,5,29,22,3,0,0,0,1,0
12,6,29,22,3,0,0,0,1,0
9,7,29,22,3,0,0,0,1,0
66,8,29,22,3,0,0,0,1,0
110,9,29,22,3,0,0,0,1,0
281,10,29,22,3,0,0,0,1,0
235,11,29,22,3,0,0,0,1,0
828,12,29,22,3,0,0,0,1,0
626,13,29,22,3,0,0,0,1,0
957,14,29,22,3,0,0,0,1,0
729,15,29,22,3,0,0,0,1,0
571,16,29,22,3,0,0,0,1,0
142,17,29,22,3,0,0,0,1,0
164,18,29,22,3,0,0,0,1,0
18,19,29,22,3,0,0,0,1,0
0,20,29,22,3,0,0,0,1,0
0,21,29,22,3,0,0,0,1,0
0,22,29,22,3,0,0,0,1,0
0,23,29,22,3,0,0,0,1,0
0,0,30,22,3,1,0,0,0,0
0,1,30,22,3,1,0,0,0,0
0,2,30,22,3,1,0,0,0,0
0,3,30,22,3,1,0,0,0,0
0,4,30,22,3,1,0,0,0,0
0,5,30,22,3,1,0,0,0,0
69,6,30,22,3,1,0,0,0,0
79,7,30,22,3,1,0,0,0,0
244,8,30,22,3,1,0,0,0,0
424,9,30,22,3,1,0,0,0,0
383,10,30,22,3,1,0,0,0,0
890,11,30,22,3,1,0,0,0,0
845,12,30,22,3,1,0,0,0,0
921,13,30,22,3,1,0,0,0,0
845,14,30,22,3,1,0,0,0,0
472,15,30,22,3,1,0,0,0,0
524,16,30,22,3,1,0,0,0,0
16,17,30,22,3,1,0,0,0,0
68,18,30,22,3,1,0,0,0,0
4,19,30,22,3,1,0,0,0,0
0,20,30,22,3,1,0,0,0,0
0,21,30,22,3,1,0,0,0,0
0,22,30,22,3,1,0,0,0,0
0,23,30,22,3,1,0,0,0,0
